country,year,indicator_type,favorable,unfavorable,n_sample,source,wave,gdelt_mean,gdelt_std,gdelt_n_months,icews_mean,icews_std,icews_n_months,phoenix_mean,phoenix_std,phoenix_n_months,tsinghua_mean,tsinghua_std,tsinghua_n_months,polling_z,polling_z_by_source
United States,2020,好感度%（四级题，1-2档）,18.7,76.6,956.0,Pew Research Center,Pew_2020夏_14国,-0.7291362748894175,0.6636554997743906,12.0,-0.8436144892869915,1.0812348529749756,12.0,,,,-6.866666666666667,0.6958752935996682,12.0,-1.5395736820790833,-1.5395736820790833
Vietnam,2014,好感度%（四级题，1-2档）,17.2,78.3,955.0,Pew Research Center,Pew_2014_44国,-1.6068926041370355,1.2705566334010157,12.0,-0.058455269160973176,1.5455246532342903,12.0,-1.6594846674222488,3.468819180491953,12.0,4.908333333333333,0.3679385653594744,12.0,-1.6390302624948228,-1.6390302624948228
Vietnam,2017,好感度%（四级题，1-2档）,11.0,86.1,971.0,Pew Research Center,Pew_2017_38国,-0.05952832623850742,0.9878886540795253,12.0,0.6976301992239945,1.705077741754635,12.0,0.9190962290477634,3.03299253161265,12.0,5.175,0.13568010505999334,12.0,-2.0501174615465465,-2.0501174615465465
Japan,2011,温度计0-100°（月均）,21.68,,3481.0,早稻田大学SIFCCT,第1波,0.9232017709734391,0.6798010877253408,12.0,1.7119972313027336,0.6077540688309515,12.0,0.8465264216287348,1.1205465958187526,12.0,1.25,0.18829377433825437,12.0,0.8789024670362698,0.8789024670362698
Japan,2011,温度计0-100°（月均）,21.5,,3310.0,早稻田大学SIFCCT,第2波,0.9232017709734391,0.6798010877253408,12.0,1.7119972313027336,0.6077540688309515,12.0,0.8465264216287348,1.1205465958187526,12.0,1.25,0.18829377433825437,12.0,0.8275310875531595,0.8275310875531595
Japan,2011,温度计0-100°（月均）,20.37,,3352.0,早稻田大学SIFCCT,第3波,0.9232017709734391,0.6798010877253408,12.0,1.7119972313027336,0.6077540688309515,12.0,0.8465264216287348,1.1205465958187526,12.0,1.25,0.18829377433825437,12.0,0.5050329830203003,0.5050329830203003
Japan,2012,温度计0-100°（月均）,25.21,,3518.0,早稻田大学SIFCCT,第4波,-0.016712729428497084,0.9648656489392574,12.0,0.4146809505377423,0.9265538274009164,12.0,-0.027167516782722622,1.374682393591828,12.0,-0.29166666666666663,2.132628908320916,12.0,1.8863522980106011,1.8863522980106011
Japan,2012,温度计0-100°（月均）,23.54,,3418.0,早稻田大学SIFCCT,第5波,-0.016712729428497084,0.9648656489392574,12.0,0.4146809505377423,0.9265538274009164,12.0,-0.027167516782722622,1.374682393591828,12.0,-0.29166666666666663,2.132628908320916,12.0,1.40974005502841,1.40974005502841
Japan,2012,温度计0-100°（月均）,24.3,,3405.0,早稻田大学SIFCCT,第6波,-0.016712729428497084,0.9648656489392574,12.0,0.4146809505377423,0.9265538274009164,12.0,-0.027167516782722622,1.374682393591828,12.0,-0.29166666666666663,2.132628908320916,12.0,1.62664143506821,1.62664143506821
Japan,2012,温度计0-100°（月均）,21.84,,3261.0,早稻田大学SIFCCT,第7波,-0.016712729428497084,0.9648656489392574,12.0,0.4146809505377423,0.9265538274009164,12.0,-0.027167516782722622,1.374682393591828,12.0,-0.29166666666666663,2.132628908320916,12.0,0.9245659154657013,0.9245659154657013
Japan,2012,温度计0-100°（月均）,23.03,,3215.0,早稻田大学SIFCCT,第8波,-0.016712729428497084,0.9648656489392574,12.0,0.4146809505377423,0.9265538274009164,12.0,-0.027167516782722622,1.374682393591828,12.0,-0.29166666666666663,2.132628908320916,12.0,1.264187813159598,1.264187813159598
Japan,2012,温度计0-100°（月均）,21.87,,3178.0,早稻田大学SIFCCT,第9波,-0.016712729428497084,0.9648656489392574,12.0,0.4146809505377423,0.9265538274009164,12.0,-0.027167516782722622,1.374682393591828,12.0,-0.29166666666666663,2.132628908320916,12.0,0.93312781204622,0.93312781204622
Japan,2012,温度计0-100°（月均）,21.23,,3069.0,早稻田大学SIFCCT,第10波,-0.016712729428497084,0.9648656489392574,12.0,0.4146809505377423,0.9265538274009164,12.0,-0.027167516782722622,1.374682393591828,12.0,-0.29166666666666663,2.132628908320916,12.0,0.750474018328494,0.750474018328494
Japan,2012,温度计0-100°（月均）,16.56,,3068.0,早稻田大学SIFCCT,第11波,-0.016712729428497084,0.9648656489392574,12.0,0.4146809505377423,0.9265538274009164,12.0,-0.027167516782722622,1.374682393591828,12.0,-0.29166666666666663,2.132628908320916,12.0,-0.5823278827055365,-0.5823278827055365
Japan,2012,温度计0-100°（月均）,14.27,,3032.0,早稻田大学SIFCCT,第12波,-0.016712729428497084,0.9648656489392574,12.0,0.4146809505377423,0.9265538274009164,12.0,-0.027167516782722622,1.374682393591828,12.0,-0.29166666666666663,2.132628908320916,12.0,-1.2358859883517737,-1.2358859883517737
Japan,2012,温度计0-100°（月均）,15.36,,3333.0,早稻田大学SIFCCT,第13波,-0.016712729428497084,0.9648656489392574,12.0,0.4146809505377423,0.9265538274009164,12.0,-0.027167516782722622,1.374682393591828,12.0,-0.29166666666666663,2.132628908320916,12.0,-0.924803745926272,-0.924803745926272
Japan,2012,温度计0-100°（月均）,16.04,,3266.0,早稻田大学SIFCCT,第14波,-0.016712729428497084,0.9648656489392574,12.0,0.4146809505377423,0.9265538274009164,12.0,-0.027167516782722622,1.374682393591828,12.0,-0.29166666666666663,2.132628908320916,12.0,-0.7307340901011885,-0.7307340901011885
Japan,2012,温度计0-100°（月均）,16.56,,3322.0,早稻田大学SIFCCT,第15波,-0.016712729428497084,0.9648656489392574,12.0,0.4146809505377423,0.9265538274009164,12.0,-0.027167516782722622,1.374682393591828,12.0,-0.29166666666666663,2.132628908320916,12.0,-0.5823278827055365,-0.5823278827055365
Japan,2013,温度计0-100°（月均）,16.71,,3247.0,早稻田大学SIFCCT,第16波,-0.3376660438444121,0.5617261220904475,12.0,0.3271923304883863,0.6735413752020103,12.0,-0.22829363499363517,0.5648287423454398,12.0,-3.7583333333333333,0.32601821849074447,12.0,-0.5395183998029439,-0.5395183998029439
Japan,2013,温度计0-100°（月均）,14.95,,3182.0,早稻田大学SIFCCT,第17波,-0.3376660438444121,0.5617261220904475,12.0,0.3271923304883863,0.6735413752020103,12.0,-0.22829363499363517,0.5648287423454398,12.0,-3.7583333333333333,0.32601821849074447,12.0,-1.04181633252669,-1.04181633252669
Japan,2013,温度计0-100°（月均）,15.79,,3088.0,早稻田大学SIFCCT,第18波,-0.3376660438444121,0.5617261220904475,12.0,0.3271923304883863,0.6735413752020103,12.0,-0.22829363499363517,0.5648287423454398,12.0,-3.7583333333333333,0.32601821849074447,12.0,-0.8020832282721752,-0.8020832282721752
Japan,2013,温度计0-100°（月均）,15.39,,3043.0,早稻田大学SIFCCT,第19波,-0.3376660438444121,0.5617261220904475,12.0,0.3271923304883863,0.6735413752020103,12.0,-0.22829363499363517,0.5648287423454398,12.0,-3.7583333333333333,0.32601821849074447,12.0,-0.9162418493457533,-0.9162418493457533
Japan,2013,温度计0-100°（月均）,16.73,,2970.0,早稻田大学SIFCCT,第20波,-0.3376660438444121,0.5617261220904475,12.0,0.3271923304883863,0.6735413752020103,12.0,-0.22829363499363517,0.5648287423454398,12.0,-3.7583333333333333,0.32601821849074447,12.0,-0.5338104687492651,-0.5338104687492651
Japan,2013,温度计0-100°（月均）,16.1,,2997.0,早稻田大学SIFCCT,第21波,-0.3376660438444121,0.5617261220904475,12.0,0.3271923304883863,0.6735413752020103,12.0,-0.22829363499363517,0.5648287423454398,12.0,-3.7583333333333333,0.32601821849074447,12.0,-0.7136102969401511,-0.7136102969401511
Japan,2013,温度计0-100°（月均）,15.77,,3043.0,早稻田大学SIFCCT,第22波,-0.3376660438444121,0.5617261220904475,12.0,0.3271923304883863,0.6735413752020103,12.0,-0.22829363499363517,0.5648287423454398,12.0,-3.7583333333333333,0.32601821849074447,12.0,-0.8077911593258539,-0.8077911593258539
Japan,2013,温度计0-100°（月均）,15.34,,3074.0,早稻田大学SIFCCT,第23波,-0.3376660438444121,0.5617261220904475,12.0,0.3271923304883863,0.6735413752020103,12.0,-0.22829363499363517,0.5648287423454398,12.0,-3.7583333333333333,0.32601821849074447,12.0,-0.9305116769799509,-0.9305116769799509
Japan,2013,温度计0-100°（月均）,16.27,,3206.0,早稻田大学SIFCCT,第24波,-0.3376660438444121,0.5617261220904475,12.0,0.3271923304883863,0.6735413752020103,12.0,-0.22829363499363517,0.5648287423454398,12.0,-3.7583333333333333,0.32601821849074447,12.0,-0.6650928829838807,-0.6650928829838807
Japan,2020,亲近感%（四级题，1-2档）,22.0,77.3,1865.0,日本内阁府,令和２年10月調査,0.22765566226164027,0.6502041248254186,12.0,1.2595050284023328,1.1287171115527115,12.0,,,,-0.7333333333333334,0.3256694736394648,12.0,1.3276293105567507,1.3276293105567507
Japan,2021,亲近感%（四级题，1-2档）,20.6,79.0,1701.0,日本内阁府,令和３年９月調査,-0.17003351800699637,0.44484499521474336,12.0,0.3755064987173333,0.7722811512609667,12.0,,,,-2.6333333333333333,1.0705422019054671,12.0,0.9335626600734752,0.9335626600734752
Japan,2022,亲近感%（四级题，1-2档）,17.8,81.8,1732.0,日本内阁府,令和４年10月調査,-0.6085150978850519,0.78734971542315,12.0,0.3574641136367697,0.6767166675098663,12.0,,,,-4.908333333333333,0.41000739091638444,12.0,0.145429359106923,0.145429359106923
Japan,2023,亲近感%（四级题，1-2档）,12.7,86.7,1649.0,日本内阁府,令和５年９月調査,-0.07793387446080209,0.47351071967731495,12.0,0.9954544695924685,0.3311638719347789,4.0,,,,-5.7749999999999995,0.1912875037500073,12.0,-1.2900991533678685,-1.2900991533678685
Japan,2024,亲近感%（四级题，1-2档）,14.7,84.7,1734.0,日本内阁府,令和６年10月調査,-0.18169952622683638,0.3521093688550058,12.0,,,,,,,-5.716666666666666,0.24058010698889445,12.0,-0.727146795534617,-0.727146795534617
Japan,2025,亲近感%（四级题，1-2档）,15.9,83.5,1772.0,日本内阁府,令和７年９月調査,-0.05869222959755984,0.7195259563108316,12.0,,,,,,,-5.1125,0.1356202681860539,8.0,-0.38937538083466594,-0.38937538083466594
Australia,2006,温度计0-100°,61.0,,,Lowy Institute,Lowy Institute Poll 2006.0,2.331909200754918,0.9140475592262086,12.0,2.213759149446304,1.0421023531627132,12.0,1.8976252777409692,3.4105620966870767,12.0,5.175,0.045226701686664934,12.0,1.1030915004778066,1.1030915004778066
Australia,2007,温度计0-100°,56.0,,,Lowy Institute,Lowy Institute Poll 2007.0,1.056335822279763,1.014697974382475,12.0,1.8718769951619032,0.5384288440215899,12.0,2.047215825786456,0.9452186816104982,12.0,5.258333333333334,0.10836246694508322,12.0,0.6284004859279309,0.6284004859279309
Australia,2008,温度计0-100°,56.0,,,Lowy Institute,Lowy Institute Poll 2008.0,0.8485019295827539,0.6476715605395293,12.0,1.1958109053622714,0.7688677930871665,12.0,1.7504762602335415,2.99096640443457,12.0,5.591666666666666,0.12401124093721445,12.0,0.6284004859279309,0.6284004859279309
Australia,2009,温度计0-100°,53.0,,,Lowy Institute,Lowy Institute Poll 2009.0,1.091843115022984,0.7129814355734395,12.0,0.69826397301894,0.6601378756209422,12.0,2.4158083171908475,2.237509368054209,12.0,5.675,0.045226701686664754,12.0,0.34358587719800543,0.34358587719800543
Australia,2010,温度计0-100°,54.0,,,Lowy Institute,Lowy Institute Poll 2010.0,0.6132284603886813,0.6279482234101303,12.0,1.1287626861751627,1.3970633921778943,12.0,1.4258019884886552,1.8249726020766481,12.0,5.758333333333333,0.051492865054443525,12.0,0.4385240801079806,0.4385240801079806
Australia,2011,温度计0-100°,53.0,,,Lowy Institute,Lowy Institute Poll 2011.0,1.2768006351218248,0.46595517151547855,12.0,1.4700462696503205,1.0463075988586727,12.0,1.627357567834947,1.9771855789448782,12.0,5.875,0.04522670168666506,12.0,0.34358587719800543,0.34358587719800543
Australia,2012,温度计0-100°,59.0,,,Lowy Institute,Lowy Institute Poll 2012.0,0.819141788430012,0.5017428999479029,12.0,1.280549927405627,1.1026394825870844,12.0,2.036877665019814,3.1584721205993063,12.0,5.900000000000001,0.0,12.0,0.9132150946578563,0.9132150946578563
Australia,2013,温度计0-100°,54.0,,,Lowy Institute,Lowy Institute Poll 2013.0,1.4052335438949157,0.5320344581487815,12.0,1.0523270080644742,1.5410401343790057,12.0,1.7865874542469735,2.7132906932157383,12.0,6.208333333333333,0.18809249819912527,12.0,0.4385240801079806,0.4385240801079806
Australia,2014,温度计0-100°,60.0,,,Lowy Institute,Lowy Institute Poll 2014.0,1.1647914766896816,0.4700349387152234,12.0,1.376968569937768,1.7901650231281303,12.0,0.7278194096429985,1.9382849900720316,12.0,6.408333333333334,0.09962049198956262,12.0,1.0081532975678316,1.0081532975678316
Australia,2015,温度计0-100°,58.0,,,Lowy Institute,Lowy Institute Poll 2015.0,1.5189338574557754,0.27491945921804434,12.0,1.214676873651494,1.5832373625980305,12.0,2.1936803514974597,2.275986923474312,12.0,6.658333333333334,0.05149286505444421,12.0,0.8182768917478812,0.8182768917478812
Australia,2016,温度计0-100°,58.0,,,Lowy Institute,Lowy Institute Poll 2016.0,0.6395632883996197,0.4939116780840255,12.0,0.4817165277752431,2.0578335753801125,12.0,0.6656512573045515,2.1730659048502083,12.0,6.358333333333333,0.17816403745544288,12.0,0.8182768917478812,0.8182768917478812
Australia,2017,温度计0-100°,59.0,,,Lowy Institute,Lowy Institute Poll 2017.0,0.8495913853622844,0.4586097262765346,12.0,1.196937373148567,1.1950019029752075,12.0,0.847069930863713,2.6826042112314776,12.0,6.166666666666667,0.08876253645985953,12.0,0.9132150946578563,0.9132150946578563
Australia,2018,温度计0-100°,58.0,,,Lowy Institute,Lowy Institute Poll 2018.0,0.4209851569908543,0.29378975080754416,12.0,0.18099510838471966,1.1044840505400038,12.0,0.00813701820750005,2.3616257128160947,12.0,5.825,0.045226701686664934,12.0,0.8182768917478812,0.8182768917478812
Australia,2019,温度计0-100°,49.0,,,Lowy Institute,Lowy Institute Poll 2019.0,-0.07592476970263326,0.4077185839308519,12.0,-0.3002649339762047,1.3813352199156677,12.0,-1.8666666666666665,5.201281893277207,3.0,5.733333333333333,0.08876253645985946,12.0,-0.036166934441895164,-0.036166934441895164
Australia,2020,温度计0-100°,39.0,,,Lowy Institute,Lowy Institute Poll 2020.0,-0.677815635386294,0.7056542667577487,12.0,-1.489759996505447,0.9540171997850596,12.0,,,,4.183333333333333,1.2640723032638548,12.0,-0.9855489635416467,-0.9855489635416467
Australia,2021,温度计0-100°,32.0,,,Lowy Institute,Lowy Institute Poll 2021.0,-0.6856220161372485,0.3026286693428093,12.0,-0.7910766586718547,0.6208470556977822,12.0,,,,0.7833333333333333,0.9523495665824062,12.0,-1.6501163839114728,-1.6501163839114728
Australia,2022,温度计0-100°,33.0,,,Lowy Institute,Lowy Institute Poll 2022.0,0.0761798994856114,0.5562559434230473,12.0,-0.07996689811201389,1.433151812217739,12.0,,,,-1.5333333333333334,0.3055050463303893,12.0,-1.5551781810014975,-1.5551781810014975
Australia,2023,温度计0-100°,33.0,,,Lowy Institute,Lowy Institute Poll 2023.0,0.3052298438496804,0.29021303781338686,12.0,1.719358846228848,0.271955319453013,4.0,,,,-1.45,0.17837651700316898,12.0,-1.5551781810014975,-1.5551781810014975
Australia,2024,温度计0-100°,34.0,,,Lowy Institute,Lowy Institute Poll 2024.0,0.6903196411896997,0.37128849791331,12.0,,,,,,,-0.8833333333333333,0.18006732747570403,12.0,-1.4602399780915225,-1.4602399780915225
Australia,2025,温度计0-100°,37.0,,,Lowy Institute,Lowy Institute Poll 2025.0,0.28268588675679435,0.44199009049712823,12.0,,,,,,,-0.775,0.15811388300841897,8.0,-1.175425369361597,-1.175425369361597
Australia,2026,温度计0-100°,41.0,,,Lowy Institute,Lowy Institute Poll 2026.0,,,,,,,,,,,,,-0.7956725577216963,-0.7956725577216963
United States,1985,好感度%（四级题）,38.0,51.0,,Gallup,World Affairs 1985 Feb 22-Mar 3,,,,,,,,,,,,,-0.12855962715593977,-0.12855962715593977
United States,1989,好感度%（四级题）,34.0,54.0,,Gallup,World Affairs 1989 Aug 10-13,,,,,,,,,,,,,-0.5318839476451631,-0.5318839476451631
United States,1989,好感度%（四级题）,72.0,13.0,,Gallup,World Affairs 1989 Feb 28-Mar 2,,,,,,,,,,,,,3.299697097002458,3.299697097002458
United States,1991,好感度%（四级题）,35.0,53.0,,Gallup,World Affairs 1991 Mar 14-17,,,,,,,,,,,,,-0.43105286752285726,-0.43105286752285726
United States,1994,好感度%（四级题）,40.0,53.0,,Gallup,World Affairs 1994 Feb 26-28,,,,,,,,,,,,,0.07310253308867186,0.07310253308867186
United States,1996,好感度%（四级题）,39.0,51.0,,Gallup,World Affairs 1996 Mar 8-10,,,,,,,,,,,,,-0.02772854703363396,-0.02772854703363396
United States,1997,好感度%（四级题）,33.0,50.0,,Gallup,World Affairs 1997 Jun 26-29,,,,,,,,,,,,,-0.6327150277674689,-0.6327150277674689
United States,1998,好感度%（四级题）,44.0,47.0,,Gallup,World Affairs 1998 Jul 7-8,,,,,,,,,,,,,0.47642685357789516,0.47642685357789516
United States,1998,好感度%（四级题）,39.0,51.0,,Gallup,World Affairs 1998 Jun 22-23,,,,,,,,,,,,,-0.02772854703363396,-0.02772854703363396
United States,1999,好感度%（四级题）,38.0,56.0,,Gallup,World Affairs 1999 May 7-9,,,,,,,,,,,,,-0.12855962715593977,-0.12855962715593977
United States,1999,好感度%（四级题）,34.0,59.0,,Gallup,World Affairs 1999 Mar 12-14 ^,,,,,,,,,,,,,-0.5318839476451631,-0.5318839476451631
United States,1999,好感度%（四级题）,39.0,50.0,,Gallup,World Affairs 1999 Feb 8-9,,,,,,,,,,,,,-0.02772854703363396,-0.02772854703363396
United States,2000,好感度%（四级题）,36.0,57.0,,Gallup,World Affairs 2000 Nov 13-15,,,,,,,,,,,,,-0.3302217874005514,-0.3302217874005514
United States,2000,好感度%（四级题）,35.0,56.0,,Gallup,World Affairs 2000 Mar 17-19,,,,,,,,,,,,,-0.43105286752285726,-0.43105286752285726
United States,2000,好感度%（四级题）,33.0,51.0,,Gallup,World Affairs 2000 Jan 25-26,,,,,,,,,,,,,-0.6327150277674689,-0.6327150277674689
United States,2001,好感度%（四级题）,45.0,48.0,,Gallup,World Affairs 2001 Feb 1-4 ^,,,,,,,,,,,,,0.577257933700201,0.577257933700201
United States,2002,好感度%（四级题）,44.0,49.0,,Gallup,World Affairs 2002 Feb 4-6,0.6890608165129045,0.4442617963626791,12.0,1.3223871364163657,0.5132628442605901,12.0,1.1590448985308834,0.9506440705087257,12.0,-0.11666666666666665,0.1403458930534474,12.0,0.47642685357789516,0.47642685357789516
United States,2003,好感度%（四级题）,45.0,46.0,,Gallup,World Affairs 2003 Feb 3-6,1.3131651119551122,0.6604853837258295,12.0,1.3268325540012977,0.4796368469249977,12.0,0.9625854220818653,0.6584882995669493,12.0,0.5750000000000001,0.2864357773488755,12.0,0.577257933700201,0.577257933700201
United States,2004,好感度%（四级题）,41.0,54.0,,Gallup,World Affairs 2004 Feb 9-12,0.8192321157504914,0.7280727226765905,12.0,1.053492737176158,0.5728223335793197,12.0,1.04879215436761,0.7565228952005487,12.0,0.8666666666666667,0.31718458443950354,12.0,0.1739336132109777,0.1739336132109777
United States,2005,好感度%（四级题）,47.0,47.0,,Gallup,World Affairs 2005 Feb 7-10,1.1417897920272344,0.5626105616274387,12.0,1.1835918164381038,0.6681363192229852,12.0,1.3742190492445205,0.8348726496839558,12.0,0.4166666666666667,0.2167249338901663,12.0,0.7789200939448127,0.7789200939448127
United States,2006,好感度%（四级题）,44.0,49.0,,Gallup,World Affairs 2006 Feb 6-9,1.345826184968731,0.3127820821043523,12.0,1.5278125656792596,0.49992821678180005,12.0,1.168320658676477,0.7956828104999681,12.0,1.2666666666666666,0.45990776413880147,12.0,0.47642685357789516,0.47642685357789516
United States,2007,好感度%（四级题）,48.0,47.0,,Gallup,World Affairs 2007 Feb 1-4,0.7435932299046106,0.2962729936967656,12.0,1.144397241757596,0.4577822133264038,12.0,0.9336935633119312,0.9657577001714927,12.0,1.5583333333333333,0.27122058561364043,12.0,0.8797511740671184,0.8797511740671184
United States,2008,好感度%（四级题）,42.0,55.0,,Gallup,World Affairs 2008 Feb 11-14,0.8025543457690336,0.6105304549877749,12.0,1.344502934350425,0.6326486839403364,12.0,1.0459373463585628,0.8038791649536837,12.0,0.9916666666666667,0.21087839379532697,12.0,0.2747646933332835,0.2747646933332835
United States,2009,好感度%（四级题）,41.0,51.0,,Gallup,World Affairs 2009 Feb 9-12,1.0325611923218647,0.31211686337846883,12.0,1.5213515798151798,0.46551147217444877,12.0,0.6722143339997381,0.6881636090492098,12.0,1.0416666666666667,0.40554863699647287,12.0,0.1739336132109777,0.1739336132109777
United States,2010,好感度%（四级题）,42.0,53.0,,Gallup,World Affairs 2010 Feb 1-3,0.5585908676480943,0.5269713346736318,12.0,0.6932293643957855,0.5097328440509237,12.0,0.14325661144066973,1.019421193650324,12.0,1.0583333333333333,0.12401124093721456,12.0,0.2747646933332835,0.2747646933332835
United States,2011,好感度%（四级题）,47.0,50.0,,Gallup,World Affairs 2011 Feb 2-5,0.5158016023561268,0.33034737912995676,12.0,0.9183044284846894,0.6559184138358861,12.0,0.8443997393128643,1.1274266236238693,12.0,1.9749999999999999,0.10552897060221728,12.0,0.7789200939448127,0.7789200939448127
United States,2012,好感度%（四级题）,41.0,56.0,,Gallup,World Affairs 2012 Feb 2-5,0.40949485797425744,0.3498715535822734,12.0,0.7764998235574047,0.42285300951532456,12.0,0.07445661554871208,0.9282943862263634,12.0,1.7666666666666666,0.0984731927834663,12.0,0.1739336132109777,0.1739336132109777
United States,2013,好感度%（四级题）,43.0,52.0,,Gallup,World Affairs 2013 Feb 7-10,0.5792150619748572,0.27000139469123297,12.0,1.0430382795752688,0.6463941965723914,12.0,0.2789297289526497,0.9316114681525672,12.0,2.066666666666667,0.23094010767585021,12.0,0.3755957734555893,0.3755957734555893
United States,2014,好感度%（四级题）,43.0,53.0,,Gallup,World Affairs 2014 Feb 6-9,0.28580797536387514,0.4153601481599513,12.0,1.0972773691817348,0.7970362467128586,12.0,0.4959915263096182,1.177605572455225,12.0,1.5333333333333332,0.37009417310962495,12.0,0.3755957734555893,0.3755957734555893
United States,2015,好感度%（四级题）,44.0,50.0,,Gallup,World Affairs 2015 Feb 8-11,0.4071273523601359,0.1908868358629451,12.0,1.1862259954173238,0.5740289133304439,12.0,0.5064140579831221,1.5230712003662907,12.0,1.5166666666666666,0.3379976689896311,12.0,0.47642685357789516,0.47642685357789516
United States,2016,好感度%（四级题）,44.0,52.0,,Gallup,World Affairs 2016 Feb 3-7,0.09838758112169098,0.3171574830173457,12.0,0.82352427617201,0.6775501963288092,12.0,0.17090191941443159,0.7601623927369316,12.0,0.325,0.6621246792780728,12.0,0.47642685357789516,0.47642685357789516
United States,2017,好感度%（四级题）,50.0,48.0,,Gallup,World Affairs 2017 Feb 1-5,0.2610713940296166,0.3613082915279584,12.0,0.8699337596427866,0.5182477311089223,12.0,-0.17276100178260886,0.873754934843437,12.0,-1.4333333333333333,0.49787426914712907,12.0,1.08141333431173,1.08141333431173
United States,2018,好感度%（四级题）,53.0,45.0,,Gallup,World Affairs 2018 Feb 1-10,-0.09904003757135271,0.3960967122444925,12.0,0.24748221216655356,0.7207667728545103,12.0,-1.3267216082920803,0.7823299693254339,12.0,-3.6916666666666664,1.0361276977576688,12.0,1.3839065746786476,1.3839065746786476
United States,2019,好感度%（四级题）,41.0,57.0,,Gallup,World Affairs 2019 Feb 1-10,-0.15000377710368187,0.2997505082900922,12.0,0.714071130180269,0.5460893035352364,12.0,0.4042627503250067,0.8467493830877694,3.0,-5.433333333333334,0.4228331571528879,12.0,0.1739336132109777,0.1739336132109777
United States,2020,好感度%（四级题）,33.0,67.0,,Gallup,World Affairs 2020 Feb 3-16,-0.7291362748894175,0.6636554997743906,12.0,-0.8436144892869915,1.0812348529749756,12.0,,,,-6.866666666666667,0.6958752935996682,12.0,-0.6327150277674689,-0.6327150277674689
United States,2021,好感度%（四级题）,20.0,79.0,,Gallup,World Affairs 2021 Feb 3-18,-0.6518153946797361,0.29047467856062276,12.0,-0.175276974892562,0.5739583253722659,12.0,,,,-7.575,0.2701009912135557,12.0,-1.9435190693574447,-1.9435190693574447
United States,2022,好感度%（四级题）,20.0,79.0,,Gallup,World Affairs 2022 Feb 1-17,-0.5058786031799755,0.28060602003884727,12.0,-0.08184567653510727,0.4550695708858936,12.0,,,,-7.408333333333334,0.2020725942163686,12.0,-1.9435190693574447,-1.9435190693574447
United States,2023,好感度%（四级题）,15.0,84.0,,Gallup,World Affairs 2023 Feb 1-23,-0.26451371683517316,0.5128982799696353,12.0,-0.5463167092111978,0.6896545101636289,4.0,,,,-7.033333333333334,0.7819943423805259,12.0,-2.4476744699689736,-2.4476744699689736
United States,2024,好感度%（四级题）,20.0,77.0,,Gallup,World Affairs 2024 Feb 1-20,-0.3174602569227883,0.23717765882916567,12.0,,,,,,,-6.158333333333334,0.188092498199125,12.0,-1.9435190693574447,-1.9435190693574447
United States,2025,好感度%（四级题）,29.0,67.0,,Gallup,World Affairs 2025 Feb 3-16,-0.035403437218607316,0.40717012645959816,12.0,,,,,,,-6.525,0.23145502494313758,8.0,-1.036039348256692,-1.036039348256692
