Country,YearMonth,Score
United Kingdom,1997-11,2.1
United Kingdom,1997-12,2.1
United Kingdom,1998-01,2.2
United Kingdom,1998-02,2.2
United Kingdom,1998-03,2.4
United Kingdom,1998-04,2.4
United Kingdom,1998-05,2.4
United Kingdom,1998-06,2.4
United Kingdom,1998-07,2.5
United Kingdom,1998-08,2.5
United Kingdom,1998-09,2.5
United Kingdom,1998-10,3.1
United Kingdom,1998-11,3.1
United Kingdom,1998-12,3.0
United Kingdom,1999-01,3.0
United Kingdom,1999-02,3.0
United Kingdom,1999-03,3.0
United Kingdom,1999-04,3.0
United Kingdom,1999-05,3.0
United Kingdom,1999-06,3.0
United Kingdom,1999-07,3.0
United Kingdom,1999-08,3.0
United Kingdom,1999-09,3.0
United Kingdom,1999-10,3.2
United Kingdom,1999-11,3.2
United Kingdom,1999-12,3.2
United Kingdom,2000-01,3.3
United Kingdom,2000-02,3.3
United Kingdom,2000-03,3.3
United Kingdom,2000-04,3.3
United Kingdom,2000-05,3.5
United Kingdom,2000-06,3.5
United Kingdom,2000-07,3.5
United Kingdom,2000-08,3.5
United Kingdom,2000-09,3.5
United Kingdom,2000-10,3.6
United Kingdom,2000-11,3.6
United Kingdom,2000-12,3.6
United Kingdom,2001-01,3.6
United Kingdom,2001-02,3.6
United Kingdom,2001-03,3.6
United Kingdom,2001-04,3.6
United Kingdom,2001-05,3.6
United Kingdom,2001-06,3.6
United Kingdom,2001-07,3.7
United Kingdom,2001-08,3.7
United Kingdom,2001-09,3.7
United Kingdom,2001-10,3.8
United Kingdom,2001-11,3.8
United Kingdom,2001-12,3.8
United Kingdom,2002-01,3.8
United Kingdom,2002-02,3.8
United Kingdom,2002-03,3.8
United Kingdom,2002-04,3.8
United Kingdom,2002-05,4.0
United Kingdom,2002-06,4.0
United Kingdom,2002-07,4.0
United Kingdom,2002-08,4.0
United Kingdom,2002-09,4.0
United Kingdom,2002-10,4.0
United Kingdom,2002-11,4.0
United Kingdom,2002-12,4.0
United Kingdom,2003-01,4.0
United Kingdom,2003-02,4.0
United Kingdom,2003-03,4.1
United Kingdom,2003-04,4.1
United Kingdom,2003-05,4.1
United Kingdom,2003-06,4.1
United Kingdom,2003-07,4.2
United Kingdom,2003-08,4.2
United Kingdom,2003-09,4.2
United Kingdom,2003-10,4.2
United Kingdom,2003-11,4.3
United Kingdom,2003-12,4.3
United Kingdom,2004-01,4.3
United Kingdom,2004-02,4.1
United Kingdom,2004-03,4.1
United Kingdom,2004-04,3.9
United Kingdom,2004-05,4.6
United Kingdom,2004-06,4.7
United Kingdom,2004-07,4.5
United Kingdom,2004-08,4.5
United Kingdom,2004-09,4.5
United Kingdom,2004-10,4.5
United Kingdom,2004-11,4.6
United Kingdom,2004-12,4.6
United Kingdom,2005-01,4.6
United Kingdom,2005-02,4.6
United Kingdom,2005-03,4.6
United Kingdom,2005-04,4.6
United Kingdom,2005-05,4.6
United Kingdom,2005-06,4.6
United Kingdom,2005-07,4.6
United Kingdom,2005-08,4.6
United Kingdom,2005-09,4.7
United Kingdom,2005-10,4.7
United Kingdom,2005-11,4.8
United Kingdom,2005-12,4.8
United Kingdom,2006-01,4.8
United Kingdom,2006-02,4.8
United Kingdom,2006-03,4.8
United Kingdom,2006-04,4.8
United Kingdom,2006-05,4.8
United Kingdom,2006-06,4.8
United Kingdom,2006-07,4.8
United Kingdom,2006-08,4.8
United Kingdom,2006-09,4.9
United Kingdom,2006-10,5.0
United Kingdom,2006-11,5.0
United Kingdom,2006-12,5.0
United Kingdom,2007-01,5.0
United Kingdom,2007-02,5.0
United Kingdom,2007-03,5.0
United Kingdom,2007-04,5.0
United Kingdom,2007-05,5.0
United Kingdom,2007-06,5.0
United Kingdom,2007-07,5.0
United Kingdom,2007-08,5.0
United Kingdom,2007-09,5.1
United Kingdom,2007-10,5.1
United Kingdom,2007-11,5.1
United Kingdom,2007-12,5.1
United Kingdom,2008-01,5.3
United Kingdom,2008-02,5.4
United Kingdom,2008-03,5.4
United Kingdom,2008-04,5.4
United Kingdom,2008-05,5.3
United Kingdom,2008-06,5.3
United Kingdom,2008-07,5.3
United Kingdom,2008-08,5.3
United Kingdom,2008-09,5.3
United Kingdom,2008-10,5.3
United Kingdom,2008-11,5.4
United Kingdom,2008-12,5.4
United Kingdom,2009-01,5.6
United Kingdom,2009-02,5.6
United Kingdom,2009-03,5.6
United Kingdom,2009-04,5.6
United Kingdom,2009-05,5.6
United Kingdom,2009-06,5.6
United Kingdom,2009-07,5.6
United Kingdom,2009-08,5.6
United Kingdom,2009-09,5.6
United Kingdom,2009-10,5.6
United Kingdom,2009-11,5.6
United Kingdom,2009-12,5.4
United Kingdom,2010-01,5.4
United Kingdom,2010-02,5.4
United Kingdom,2010-03,5.4
United Kingdom,2010-04,5.4
United Kingdom,2010-05,5.4
United Kingdom,2010-06,5.4
United Kingdom,2010-07,5.4
United Kingdom,2010-08,5.4
United Kingdom,2010-09,5.4
United Kingdom,2010-10,5.4
United Kingdom,2010-11,5.5
United Kingdom,2010-12,5.5
United Kingdom,2011-01,5.5
United Kingdom,2011-02,5.5
United Kingdom,2011-03,5.5
United Kingdom,2011-04,5.5
United Kingdom,2011-05,5.5
United Kingdom,2011-06,5.6
United Kingdom,2011-07,5.6
United Kingdom,2011-08,5.6
United Kingdom,2011-09,5.7
United Kingdom,2011-10,5.7
United Kingdom,2011-11,5.7
United Kingdom,2011-12,5.7
United Kingdom,2012-01,5.7
United Kingdom,2012-02,5.7
United Kingdom,2012-03,5.7
United Kingdom,2012-04,5.7
United Kingdom,2012-05,5.6
United Kingdom,2012-06,5.6
United Kingdom,2012-07,5.6
United Kingdom,2012-08,5.6
United Kingdom,2012-09,5.6
United Kingdom,2012-10,5.6
United Kingdom,2012-11,5.6
United Kingdom,2012-12,5.5
United Kingdom,2013-01,5.5
United Kingdom,2013-02,5.5
United Kingdom,2013-03,5.5
United Kingdom,2013-04,5.2
United Kingdom,2013-05,5.2
United Kingdom,2013-06,5.2
United Kingdom,2013-07,5.2
United Kingdom,2013-08,5.2
United Kingdom,2013-09,5.1
United Kingdom,2013-10,5.1
United Kingdom,2013-11,5.1
United Kingdom,2013-12,5.2
United Kingdom,2014-01,5.2
United Kingdom,2014-02,5.2
United Kingdom,2014-03,5.2
United Kingdom,2014-04,5.2
United Kingdom,2014-05,5.2
United Kingdom,2014-06,5.3
United Kingdom,2014-07,4.9
United Kingdom,2014-08,4.9
United Kingdom,2014-09,4.9
United Kingdom,2014-10,4.9
United Kingdom,2014-11,4.9
United Kingdom,2014-12,4.9
United Kingdom,2015-01,5.0
United Kingdom,2015-02,4.9
United Kingdom,2015-03,4.9
United Kingdom,2015-04,4.9
United Kingdom,2015-05,4.9
United Kingdom,2015-06,4.9
United Kingdom,2015-07,4.9
United Kingdom,2015-08,4.9
United Kingdom,2015-09,5.0
United Kingdom,2015-10,5.1
United Kingdom,2015-11,5.1
United Kingdom,2015-12,5.1
United Kingdom,2016-01,5.1
United Kingdom,2016-02,5.1
United Kingdom,2016-03,5.1
United Kingdom,2016-04,5.1
United Kingdom,2016-05,5.1
United Kingdom,2016-06,5.1
United Kingdom,2016-07,5.1
United Kingdom,2016-08,5.1
United Kingdom,2016-09,5.1
United Kingdom,2016-10,5.1
United Kingdom,2016-11,5.1
United Kingdom,2016-12,5.1
United Kingdom,2017-01,5.1
United Kingdom,2017-02,5.1
United Kingdom,2017-03,5.1
United Kingdom,2017-04,5.1
United Kingdom,2017-05,5.1
United Kingdom,2017-06,5.1
United Kingdom,2017-07,5.1
United Kingdom,2017-08,5.1
United Kingdom,2017-09,5.1
United Kingdom,2017-10,5.1
United Kingdom,2017-11,5.1
United Kingdom,2017-12,5.2
United Kingdom,2018-01,5.3
United Kingdom,2018-02,5.3
United Kingdom,2018-03,5.3
United Kingdom,2018-04,5.3
United Kingdom,2018-05,5.3
United Kingdom,2018-06,5.2
United Kingdom,2018-07,5.2
United Kingdom,2018-08,5.2
United Kingdom,2018-09,4.8
United Kingdom,2018-10,4.7
United Kingdom,2018-11,4.7
United Kingdom,2018-12,4.6
United Kingdom,2019-01,4.6
United Kingdom,2019-02,4.5
United Kingdom,2019-03,4.5
United Kingdom,2019-04,4.4
United Kingdom,2019-05,4.4
United Kingdom,2019-06,4.3
United Kingdom,2019-07,3.8
United Kingdom,2019-08,3.7
United Kingdom,2019-09,3.7
United Kingdom,2019-10,3.7
United Kingdom,2019-11,3.5
United Kingdom,2019-12,3.5
United Kingdom,2020-01,3.4
United Kingdom,2020-02,3.4
United Kingdom,2020-03,3.4
United Kingdom,2020-04,3.4
United Kingdom,2020-05,3.2
United Kingdom,2020-06,2.8
United Kingdom,2020-07,2.1
United Kingdom,2020-08,2.0
United Kingdom,2020-09,2.0
United Kingdom,2020-10,1.9
United Kingdom,2020-11,1.6
United Kingdom,2020-12,1.6
United Kingdom,2021-01,1.2
United Kingdom,2021-02,0.8
United Kingdom,2021-03,0.3
United Kingdom,2021-04,0.1
United Kingdom,2021-05,-0.1
United Kingdom,2021-06,-0.5
United Kingdom,2021-07,-0.7
United Kingdom,2021-08,-0.7
United Kingdom,2021-09,-1.0
United Kingdom,2021-10,-1.0
United Kingdom,2021-11,-1.1
United Kingdom,2021-12,-1.4
United Kingdom,2022-01,-1.3
United Kingdom,2022-02,-1.4
United Kingdom,2022-03,-1.6
United Kingdom,2022-04,-1.7
United Kingdom,2022-05,-1.8
United Kingdom,2022-06,-2.1
United Kingdom,2022-07,-2.3
United Kingdom,2022-08,-2.5
United Kingdom,2022-09,-2.5
United Kingdom,2022-10,-2.6
United Kingdom,2022-11,-2.8
United Kingdom,2022-12,-2.8
United Kingdom,2023-01,-2.8
United Kingdom,2023-02,-2.8
United Kingdom,2023-03,-2.9
United Kingdom,2023-04,-2.9
United Kingdom,2023-05,-2.9
United Kingdom,2023-06,-2.9
United Kingdom,2023-07,-2.9
United Kingdom,2023-08,-2.8
United Kingdom,2023-09,-2.8
United Kingdom,2023-10,-2.8
United Kingdom,2023-11,-2.8
United Kingdom,2023-12,-2.8
United Kingdom,2024-01,-2.8
United Kingdom,2024-02,-2.8
United Kingdom,2024-03,-2.9
United Kingdom,2024-04,-2.9
United Kingdom,2024-05,-3.1
United Kingdom,2024-06,-3.2
United Kingdom,2024-07,-3.2
United Kingdom,2024-08,-3.3
United Kingdom,2024-09,-3.3
United Kingdom,2024-10,-3.2
United Kingdom,2024-11,-3.2
United Kingdom,2024-12,-3.2
United Kingdom,2025-01,-3.1
United Kingdom,2025-02,-3.0
United Kingdom,2025-03,-3.0
United Kingdom,2025-04,-3.0
United Kingdom,2025-05,-3.0
United Kingdom,2025-06,-3.0
United Kingdom,2025-07,-2.8
United Kingdom,2025-08,-2.8
United States,1950-01,-7.5
United States,1950-02,-7.5
United States,1950-03,-7.5
United States,1950-04,-7.5
United States,1950-05,-7.5
United States,1950-06,-7.6
United States,1950-07,-7.6
United States,1950-08,-7.8
United States,1950-09,-7.9
United States,1950-10,-8.0
United States,1950-11,-8.1
United States,1950-12,-8.2
United States,1951-01,-8.2
United States,1951-02,-8.2
United States,1951-03,-8.2
United States,1951-04,-8.2
United States,1951-05,-8.3
United States,1951-06,-8.2
United States,1951-07,-7.8
United States,1951-08,-7.8
United States,1951-09,-7.9
United States,1951-10,-7.8
United States,1951-11,-7.8
United States,1951-12,-7.9
United States,1952-01,-7.9
United States,1952-02,-7.9
United States,1952-03,-7.9
United States,1952-04,-7.7
United States,1952-05,-7.8
United States,1952-06,-7.8
United States,1952-07,-7.8
United States,1952-08,-7.8
United States,1952-09,-7.8
United States,1952-10,-7.9
United States,1952-11,-7.9
United States,1952-12,-8.0
United States,1953-01,-8.0
United States,1953-02,-8.0
United States,1953-03,-7.8
United States,1953-04,-7.4
United States,1953-05,-7.3
United States,1953-06,-7.2
United States,1953-07,-6.1
United States,1953-08,-6.1
United States,1953-09,-6.1
United States,1953-10,-5.9
United States,1953-11,-5.9
United States,1953-12,-6.1
United States,1954-01,-6.1
United States,1954-02,-6.0
United States,1954-03,-6.0
United States,1954-04,-5.9
United States,1954-05,-5.9
United States,1954-06,-5.8
United States,1954-07,-5.8
United States,1954-08,-5.9
United States,1954-09,-6.0
United States,1954-10,-6.0
United States,1954-11,-6.1
United States,1954-12,-6.4
United States,1955-01,-6.9
United States,1955-02,-7.0
United States,1955-03,-7.0
United States,1955-04,-6.7
United States,1955-05,-6.7
United States,1955-06,-6.7
United States,1955-07,-6.3
United States,1955-08,-6.2
United States,1955-09,-5.9
United States,1955-10,-5.9
United States,1955-11,-5.9
United States,1955-12,-5.9
United States,1956-01,-5.9
United States,1956-02,-5.9
United States,1956-03,-5.9
United States,1956-04,-5.9
United States,1956-05,-5.9
United States,1956-06,-5.9
United States,1956-07,-5.9
United States,1956-08,-5.8
United States,1956-09,-5.8
United States,1956-10,-5.8
United States,1956-11,-5.8
United States,1956-12,-5.8
United States,1957-01,-5.8
United States,1957-02,-5.8
United States,1957-03,-5.8
United States,1957-04,-5.8
United States,1957-05,-5.8
United States,1957-06,-5.9
United States,1957-07,-5.9
United States,1957-08,-5.8
United States,1957-09,-5.8
United States,1957-10,-5.8
United States,1957-11,-5.7
United States,1957-12,-5.7
United States,1958-01,-5.7
United States,1958-02,-5.7
United States,1958-03,-5.7
United States,1958-04,-5.7
United States,1958-05,-5.7
United States,1958-06,-5.7
United States,1958-07,-5.7
United States,1958-08,-5.7
United States,1958-09,-5.7
United States,1958-10,-5.7
United States,1958-11,-5.7
United States,1958-12,-5.7
United States,1959-01,-5.7
United States,1959-02,-5.7
United States,1959-03,-5.7
United States,1959-04,-5.7
United States,1959-05,-5.7
United States,1959-06,-5.7
United States,1959-07,-5.7
United States,1959-08,-5.7
United States,1959-09,-5.7
United States,1959-10,-5.8
United States,1959-11,-5.8
United States,1959-12,-5.8
United States,1960-01,-5.9
United States,1960-02,-5.9
United States,1960-03,-5.9
United States,1960-04,-5.9
United States,1960-05,-6.1
United States,1960-06,-6.2
United States,1960-07,-6.3
United States,1960-08,-6.3
United States,1960-09,-6.4
United States,1960-10,-6.4
United States,1960-11,-6.4
United States,1960-12,-6.5
United States,1961-01,-6.5
United States,1961-02,-6.6
United States,1961-03,-6.6
United States,1961-04,-6.7
United States,1961-05,-6.8
United States,1961-06,-6.8
United States,1961-07,-6.8
United States,1961-08,-6.8
United States,1961-09,-6.8
United States,1961-10,-6.8
United States,1961-11,-6.8
United States,1961-12,-6.9
United States,1962-01,-6.9
United States,1962-02,-6.9
United States,1962-03,-6.9
United States,1962-04,-6.9
United States,1962-05,-6.9
United States,1962-06,-6.6
United States,1962-07,-6.6
United States,1962-08,-6.6
United States,1962-09,-6.7
United States,1962-10,-6.9
United States,1962-11,-7.0
United States,1962-12,-7.0
United States,1963-01,-7.0
United States,1963-02,-7.0
United States,1963-03,-7.0
United States,1963-04,-7.0
United States,1963-05,-7.0
United States,1963-06,-7.0
United States,1963-07,-7.0
United States,1963-08,-7.0
United States,1963-09,-6.9
United States,1963-10,-6.9
United States,1963-11,-7.0
United States,1963-12,-7.0
United States,1964-01,-7.1
United States,1964-02,-7.1
United States,1964-03,-7.1
United States,1964-04,-7.1
United States,1964-05,-7.1
United States,1964-06,-7.2
United States,1964-07,-7.2
United States,1964-08,-7.2
United States,1964-09,-7.2
United States,1964-10,-7.2
United States,1964-11,-7.3
United States,1964-12,-7.3
United States,1965-01,-7.4
United States,1965-02,-7.4
United States,1965-03,-7.5
United States,1965-04,-7.6
United States,1965-05,-7.6
United States,1965-06,-7.6
United States,1965-07,-7.6
United States,1965-08,-7.6
United States,1965-09,-7.6
United States,1965-10,-7.6
United States,1965-11,-7.6
United States,1965-12,-7.7
United States,1966-01,-7.7
United States,1966-02,-7.7
United States,1966-03,-7.7
United States,1966-04,-7.7
United States,1966-05,-7.7
United States,1966-06,-7.7
United States,1966-07,-7.8
United States,1966-08,-7.8
United States,1966-09,-7.8
United States,1966-10,-7.8
United States,1966-11,-7.8
United States,1966-12,-7.8
United States,1967-01,-7.8
United States,1967-02,-7.8
United States,1967-03,-7.8
United States,1967-04,-7.8
United States,1967-05,-7.8
United States,1967-06,-7.8
United States,1967-07,-7.8
United States,1967-08,-7.8
United States,1967-09,-7.8
United States,1967-10,-7.8
United States,1967-11,-7.8
United States,1967-12,-7.8
United States,1968-01,-7.8
United States,1968-02,-7.8
United States,1968-03,-7.8
United States,1968-04,-7.8
United States,1968-05,-7.8
United States,1968-06,-7.8
United States,1968-07,-7.8
United States,1968-08,-7.8
United States,1968-09,-7.8
United States,1968-10,-7.8
United States,1968-11,-7.8
United States,1968-12,-7.8
United States,1969-01,-7.8
United States,1969-02,-7.8
United States,1969-03,-7.6
United States,1969-04,-7.6
United States,1969-05,-7.6
United States,1969-06,-7.6
United States,1969-07,-7.5
United States,1969-08,-7.5
United States,1969-09,-7.5
United States,1969-10,-7.4
United States,1969-11,-7.4
United States,1969-12,-6.9
United States,1970-01,-6.9
United States,1970-02,-6.9
United States,1970-03,-6.9
United States,1970-04,-6.9
United States,1970-05,-7.0
United States,1970-06,-7.0
United States,1970-07,-7.0
United States,1970-08,-7.0
United States,1970-09,-7.0
United States,1970-10,-7.0
United States,1970-11,-7.0
United States,1970-12,-7.0
United States,1971-01,-7.0
United States,1971-02,-7.1
United States,1971-03,-7.0
United States,1971-04,-6.7
United States,1971-05,-6.7
United States,1971-06,-6.7
United States,1971-07,-6.1
United States,1971-08,-6.1
United States,1971-09,-6.1
United States,1971-10,-5.9
United States,1971-11,-5.9
United States,1971-12,-5.9
United States,1972-01,-5.8
United States,1972-02,-4.7
United States,1972-03,-4.7
United States,1972-04,-4.7
United States,1972-05,-4.9
United States,1972-06,-4.9
United States,1972-07,-4.9
United States,1972-08,-4.9
United States,1972-09,-4.9
United States,1972-10,-4.9
United States,1972-11,-4.9
United States,1972-12,-4.9
United States,1973-01,-4.9
United States,1973-02,-4.6
United States,1973-03,-4.3
United States,1973-04,-4.3
United States,1973-05,-4.0
United States,1973-06,-4.0
United States,1973-07,-4.0
United States,1973-08,-4.0
United States,1973-09,-4.0
United States,1973-10,-4.0
United States,1973-11,-3.9
United States,1973-12,-3.9
United States,1974-01,-3.9
United States,1974-02,-3.9
United States,1974-03,-3.9
United States,1974-04,-3.9
United States,1974-05,-3.9
United States,1974-06,-3.9
United States,1974-07,-3.9
United States,1974-08,-3.9
United States,1974-09,-3.9
United States,1974-10,-3.7
United States,1974-11,-3.3
United States,1974-12,-3.3
United States,1975-01,-3.3
United States,1975-02,-3.3
United States,1975-03,-3.3
United States,1975-04,-3.3
United States,1975-05,-3.3
United States,1975-06,-3.3
United States,1975-07,-3.3
United States,1975-08,-3.3
United States,1975-09,-3.3
United States,1975-10,-3.2
United States,1975-11,-2.8
United States,1975-12,-2.8
United States,1976-01,-2.8
United States,1976-02,-2.8
United States,1976-03,-2.8
United States,1976-04,-2.8
United States,1976-05,-2.8
United States,1976-06,-2.8
United States,1976-07,-2.8
United States,1976-08,-2.7
United States,1976-09,-2.7
United States,1976-10,-2.7
United States,1976-11,-2.7
United States,1976-12,-2.7
United States,1977-01,-2.7
United States,1977-02,-2.7
United States,1977-03,-2.7
United States,1977-04,-2.7
United States,1977-05,-2.7
United States,1977-06,-2.7
United States,1977-07,-2.7
United States,1977-08,-2.6
United States,1977-09,-2.6
United States,1977-10,-2.6
United States,1977-11,-2.6
United States,1977-12,-2.6
United States,1978-01,-2.6
United States,1978-02,-2.6
United States,1978-03,-2.6
United States,1978-04,-2.6
United States,1978-05,-2.5
United States,1978-06,-2.5
United States,1978-07,-2.5
United States,1978-08,-2.5
United States,1978-09,-2.5
United States,1978-10,-2.5
United States,1978-11,-2.5
United States,1978-12,-2.1
United States,1979-01,0.0
United States,1979-02,0.6
United States,1979-03,0.7
United States,1979-04,0.7
United States,1979-05,1.3
United States,1979-06,1.3
United States,1979-07,1.3
United States,1979-08,1.4
United States,1979-09,1.4
United States,1979-10,1.5
United States,1979-11,1.5
United States,1979-12,1.5
United States,1980-01,1.6
United States,1980-02,1.6
United States,1980-03,1.6
United States,1980-04,1.6
United States,1980-05,1.8
United States,1980-06,1.8
United States,1980-07,1.9
United States,1980-08,2.0
United States,1980-09,2.2
United States,1980-10,2.1
United States,1980-11,2.1
United States,1980-12,2.1
United States,1981-01,2.1
United States,1981-02,2.1
United States,1981-03,2.1
United States,1981-04,2.1
United States,1981-05,2.0
United States,1981-06,2.0
United States,1981-07,2.0
United States,1981-08,2.0
United States,1981-09,2.0
United States,1981-10,2.3
United States,1981-11,2.3
United States,1981-12,2.3
United States,1982-01,2.3
United States,1982-02,2.3
United States,1982-03,2.3
United States,1982-04,2.1
United States,1982-05,2.1
United States,1982-06,2.1
United States,1982-07,2.1
United States,1982-08,2.4
United States,1982-09,2.4
United States,1982-10,2.4
United States,1982-11,2.5
United States,1982-12,2.5
United States,1983-01,2.4
United States,1983-02,2.3
United States,1983-03,2.3
United States,1983-04,2.2
United States,1983-05,2.2
United States,1983-06,2.2
United States,1983-07,2.1
United States,1983-08,2.1
United States,1983-09,2.1
United States,1983-10,2.1
United States,1983-11,1.9
United States,1983-12,1.9
United States,1984-01,2.1
United States,1984-02,2.1
United States,1984-03,2.1
United States,1984-04,2.5
United States,1984-05,2.6
United States,1984-06,2.6
United States,1984-07,2.6
United States,1984-08,2.6
United States,1984-09,2.6
United States,1984-10,2.6
United States,1984-11,2.6
United States,1984-12,2.6
United States,1985-01,2.6
United States,1985-02,2.6
United States,1985-03,2.6
United States,1985-04,2.6
United States,1985-05,2.6
United States,1985-06,2.6
United States,1985-07,2.7
United States,1985-08,2.7
United States,1985-09,2.6
United States,1985-10,2.6
United States,1985-11,2.6
United States,1985-12,2.6
United States,1986-01,2.6
United States,1986-02,2.6
United States,1986-03,2.6
United States,1986-04,2.7
United States,1986-05,2.9
United States,1986-06,2.9
United States,1986-07,2.9
United States,1986-08,2.8
United States,1986-09,2.8
United States,1986-10,2.8
United States,1986-11,2.9
United States,1986-12,2.9
United States,1987-01,2.9
United States,1987-02,2.9
United States,1987-03,2.9
United States,1987-04,2.9
United States,1987-05,3.0
United States,1987-06,3.0
United States,1987-07,3.0
United States,1987-08,3.0
United States,1987-09,2.7
United States,1987-10,2.6
United States,1987-11,2.5
United States,1987-12,2.4
United States,1988-01,2.4
United States,1988-02,2.4
United States,1988-03,2.4
United States,1988-04,2.4
United States,1988-05,2.5
United States,1988-06,2.5
United States,1988-07,2.5
United States,1988-08,2.5
United States,1988-09,2.6
United States,1988-10,2.6
United States,1988-11,2.6
United States,1988-12,2.6
United States,1989-01,2.6
United States,1989-02,2.6
United States,1989-03,2.5
United States,1989-04,2.5
United States,1989-05,2.5
United States,1989-06,0.3
United States,1989-07,-0.1
United States,1989-08,-0.1
United States,1989-09,-0.1
United States,1989-10,-0.4
United States,1989-11,-0.7
United States,1989-12,-0.6
United States,1990-01,-0.6
United States,1990-02,-0.8
United States,1990-03,-0.9
United States,1990-04,-0.9
United States,1990-05,-0.9
United States,1990-06,-0.9
United States,1990-07,-0.9
United States,1990-08,-0.9
United States,1990-09,-0.9
United States,1990-10,-0.9
United States,1990-11,-0.8
United States,1990-12,-0.7
United States,1991-01,-0.7
United States,1991-02,-0.7
United States,1991-03,-0.7
United States,1991-04,-0.7
United States,1991-05,-0.7
United States,1991-06,-0.6
United States,1991-07,-0.6
United States,1991-08,-0.6
United States,1991-09,-0.6
United States,1991-10,-0.6
United States,1991-11,-0.6
United States,1991-12,-0.6
United States,1992-01,-0.5
United States,1992-02,-0.5
United States,1992-03,-0.4
United States,1992-04,-0.4
United States,1992-05,-0.4
United States,1992-06,-0.4
United States,1992-07,-0.5
United States,1992-08,-0.5
United States,1992-09,-1.1
United States,1992-10,-1.1
United States,1992-11,-1.1
United States,1992-12,-1.0
United States,1993-01,-1.0
United States,1993-02,-1.0
United States,1993-03,-1.0
United States,1993-04,-1.0
United States,1993-05,-1.0
United States,1993-06,-1.0
United States,1993-07,-1.0
United States,1993-08,-1.1
United States,1993-09,-1.2
United States,1993-10,-1.2
United States,1993-11,-1.0
United States,1993-12,-1.0
United States,1994-01,-0.8
United States,1994-02,-0.8
United States,1994-03,-0.5
United States,1994-04,-0.3
United States,1994-05,-0.2
United States,1994-06,-0.2
United States,1994-07,-0.2
United States,1994-08,-0.1
United States,1994-09,-0.1
United States,1994-10,0.3
United States,1994-11,0.6
United States,1994-12,0.6
United States,1995-01,0.6
United States,1995-02,0.4
United States,1995-03,0.6
United States,1995-04,0.6
United States,1995-05,0.1
United States,1995-06,-0.1
United States,1995-07,-0.2
United States,1995-08,-0.2
United States,1995-09,-0.2
United States,1995-10,-0.1
United States,1995-11,0.0
United States,1995-12,0.0
United States,1996-01,0.0
United States,1996-02,0.0
United States,1996-03,-1.0
United States,1996-04,-1.0
United States,1996-05,-1.2
United States,1996-06,-1.0
United States,1996-07,-0.9
United States,1996-08,-0.9
United States,1996-09,-0.9
United States,1996-10,-0.9
United States,1996-11,-0.5
United States,1996-12,-0.3
United States,1997-01,-0.3
United States,1997-02,-0.1
United States,1997-03,0.2
United States,1997-04,0.2
United States,1997-05,0.3
United States,1997-06,0.3
United States,1997-07,0.3
United States,1997-08,0.5
United States,1997-09,0.7
United States,1997-10,2.2
United States,1997-11,2.1
United States,1997-12,2.2
United States,1998-01,2.2
United States,1998-02,2.2
United States,1998-03,2.3
United States,1998-04,2.3
United States,1998-05,2.5
United States,1998-06,3.1
United States,1998-07,3.1
United States,1998-08,3.2
United States,1998-09,3.3
United States,1998-10,3.2
United States,1998-11,3.2
United States,1998-12,3.1
United States,1999-01,2.7
United States,1999-02,2.6
United States,1999-03,1.9
United States,1999-04,1.9
United States,1999-05,-0.3
United States,1999-06,-0.3
United States,1999-07,-0.2
United States,1999-08,-0.5
United States,1999-09,-0.3
United States,1999-10,-0.4
United States,1999-11,0.0
United States,1999-12,0.0
United States,2000-01,0.2
United States,2000-02,0.1
United States,2000-03,0.1
United States,2000-04,0.1
United States,2000-05,0.1
United States,2000-06,0.2
United States,2000-07,0.2
United States,2000-08,0.2
United States,2000-09,0.3
United States,2000-10,0.3
United States,2000-11,0.4
United States,2000-12,0.4
United States,2001-01,0.2
United States,2001-02,-0.2
United States,2001-03,-0.2
United States,2001-04,-0.8
United States,2001-05,-1.2
United States,2001-06,-1.2
United States,2001-07,-0.8
United States,2001-08,-0.8
United States,2001-09,-0.5
United States,2001-10,-0.4
United States,2001-11,-0.3
United States,2001-12,0.0
United States,2002-01,0.0
United States,2002-02,0.2
United States,2002-03,-0.3
United States,2002-04,-0.2
United States,2002-05,-0.3
United States,2002-06,-0.1
United States,2002-07,-0.2
United States,2002-08,-0.2
United States,2002-09,-0.1
United States,2002-10,-0.1
United States,2002-11,-0.1
United States,2002-12,0.0
United States,2003-01,0.2
United States,2003-02,0.5
United States,2003-03,0.5
United States,2003-04,0.6
United States,2003-05,0.4
United States,2003-06,0.3
United States,2003-07,0.5
United States,2003-08,0.5
United States,2003-09,0.5
United States,2003-10,0.8
United States,2003-11,0.8
United States,2003-12,1.3
United States,2004-01,1.3
United States,2004-02,1.4
United States,2004-03,1.2
United States,2004-04,1.2
United States,2004-05,0.8
United States,2004-06,0.7
United States,2004-07,0.6
United States,2004-08,0.6
United States,2004-09,0.6
United States,2004-10,0.5
United States,2004-11,0.8
United States,2004-12,0.7
United States,2005-01,0.7
United States,2005-02,0.2
United States,2005-03,0.2
United States,2005-04,0.2
United States,2005-05,0.2
United States,2005-06,0.2
United States,2005-07,0.3
United States,2005-08,0.5
United States,2005-09,0.6
United States,2005-10,0.6
United States,2005-11,0.7
United States,2005-12,0.6
United States,2006-01,0.7
United States,2006-02,0.7
United States,2006-03,0.7
United States,2006-04,1.1
United States,2006-05,1.1
United States,2006-06,1.0
