db,country,ally,category,event,post_month,shock
ICEWS,Brazil,Non-Ally,Economic win-win cooperation,China-Brazil local currency trade settlement agreement,1,-0.3455629803691941
ICEWS,Brazil,Non-Ally,Economic win-win cooperation,China-Brazil local currency trade settlement agreement,3,-0.3455629803691941
ICEWS,Brazil,Non-Ally,Economic win-win cooperation,China-Brazil local currency trade settlement agreement,6,-0.3455629803691941
ICEWS,Brazil,Non-Ally,Economic sanction / tariff barrier,Brazil launches anti-dumping investigations on Chinese products,0,0
ICEWS,Brazil,Non-Ally,Economic sanction / tariff barrier,Brazil launches anti-dumping investigations on Chinese products,1,0
ICEWS,Brazil,Non-Ally,Economic sanction / tariff barrier,Brazil launches anti-dumping investigations on Chinese products,3,0
ICEWS,Brazil,Non-Ally,Economic sanction / tariff barrier,Brazil launches anti-dumping investigations on Chinese products,6,0
ICEWS,Canada,US Ally,Economic win-win cooperation,Canada-China energy cooperation and joint statement,0,0.1278708784219832
ICEWS,Canada,US Ally,Economic win-win cooperation,Canada-China energy cooperation and joint statement,1,0.7102811441323272
ICEWS,Canada,US Ally,Economic win-win cooperation,Canada-China energy cooperation and joint statement,3,-1.02936354998579
ICEWS,Canada,US Ally,Economic win-win cooperation,Canada-China energy cooperation and joint statement,6,0.12429660362424189
ICEWS,Canada,US Ally,Strategic partnership upgrade,Canada-China strategic partnership announced,0,-0.059146726049739695
ICEWS,Canada,US Ally,Strategic partnership upgrade,Canada-China strategic partnership announced,1,-0.17001384554136834
ICEWS,Canada,US Ally,Strategic partnership upgrade,Canada-China strategic partnership announced,3,-1.152659806856063
ICEWS,Canada,US Ally,Strategic partnership upgrade,Canada-China strategic partnership announced,6,-1.736064814481264
ICEWS,Canada,US Ally,Pandemic / disaster shock,China bans Canadian pork imports over H1N1; Canada protests,0,-0.11102469104316093
ICEWS,Canada,US Ally,Pandemic / disaster shock,China bans Canadian pork imports over H1N1; Canada protests,1,0.32787470010726716
ICEWS,Canada,US Ally,Pandemic / disaster shock,China bans Canadian pork imports over H1N1; Canada protests,3,0.47972424528965074
ICEWS,Canada,US Ally,Pandemic / disaster shock,China bans Canadian pork imports over H1N1; Canada protests,6,0.29827390967019574
ICEWS,Canada,US Ally,Economic win-win cooperation,Canada-China FIPA signed,0,1.1360970031204893
ICEWS,Canada,US Ally,Economic win-win cooperation,Canada-China FIPA signed,1,2.0045901572730966
ICEWS,Canada,US Ally,Economic win-win cooperation,Canada-China FIPA signed,3,1.253216692929925
ICEWS,Canada,US Ally,Economic win-win cooperation,Canada-China FIPA signed,6,2.1072173914211176
ICEWS,Canada,US Ally,Detention / judicial dispute,China detains Canadians Kovrig and Spavor ('Two Michaels'),0,-2.3138679716436776
ICEWS,Canada,US Ally,Detention / judicial dispute,China detains Canadians Kovrig and Spavor ('Two Michaels'),1,-2.128176233910696
ICEWS,Canada,US Ally,Detention / judicial dispute,China detains Canadians Kovrig and Spavor ('Two Michaels'),3,-2.029767011365542
ICEWS,Canada,US Ally,Detention / judicial dispute,China detains Canadians Kovrig and Spavor ('Two Michaels'),6,-1.750306770926632
ICEWS,Canada,US Ally,Detention / judicial dispute,Meng Wanzhou arrested,0,-2.3138679716436776
ICEWS,Canada,US Ally,Detention / judicial dispute,Meng Wanzhou arrested,1,-2.128176233910696
ICEWS,Canada,US Ally,Detention / judicial dispute,Meng Wanzhou arrested,3,-2.029767011365542
ICEWS,Canada,US Ally,Detention / judicial dispute,Meng Wanzhou arrested,6,-1.750306770926632
ICEWS,Canada,US Ally,Economic sanction / tariff barrier,China suspends canola seed licences of Richardson and Viterra,0,-0.49725477989956357
ICEWS,Canada,US Ally,Economic sanction / tariff barrier,China suspends canola seed licences of Richardson and Viterra,1,-1.2068201916219694
ICEWS,Canada,US Ally,Economic sanction / tariff barrier,China suspends canola seed licences of Richardson and Viterra,3,-0.21779453946065364
ICEWS,Canada,US Ally,Economic sanction / tariff barrier,China suspends canola seed licences of Richardson and Viterra,6,-1.0328628488697555
ICEWS,Canada,US Ally,Strategic partnership upgrade,Meng Released / Michaels Freed,0,0.15035903300253106
ICEWS,Canada,US Ally,Strategic partnership upgrade,Meng Released / Michaels Freed,1,-0.2661628039505948
ICEWS,Canada,US Ally,Strategic partnership upgrade,Meng Released / Michaels Freed,3,-0.033869756773630355
ICEWS,Canada,US Ally,Strategic partnership upgrade,Meng Released / Michaels Freed,6,1.3680316283099745
ICEWS,Canada,US Ally,Tech control / export restriction,Canada bans Huawei and ZTE from 5G networks,0,-1.3059675536493953
ICEWS,Canada,US Ally,Tech control / export restriction,Canada bans Huawei and ZTE from 5G networks,1,-0.48884051278911084
ICEWS,Canada,US Ally,Tech control / export restriction,Canada bans Huawei and ZTE from 5G networks,3,0.06399751282602406
ICEWS,Canada,US Ally,Tech control / export restriction,Canada bans Huawei and ZTE from 5G networks,6,-0.8613302273273795
ICEWS,Canada,US Ally,Economic sanction / tariff barrier,Canada imposes 100% surtax on Chinese-made EVs,0,0
ICEWS,Canada,US Ally,Economic sanction / tariff barrier,Canada imposes 100% surtax on Chinese-made EVs,1,0
ICEWS,Canada,US Ally,Economic sanction / tariff barrier,Canada imposes 100% surtax on Chinese-made EVs,3,0
ICEWS,Canada,US Ally,Economic sanction / tariff barrier,Canada imposes 100% surtax on Chinese-made EVs,6,0
ICEWS,France,Non-Ally,Strategic partnership upgrade,China-France comprehensive strategic partnership established,0,-0.005711137027006097
ICEWS,France,Non-Ally,Strategic partnership upgrade,China-France comprehensive strategic partnership established,1,0.8276435364978962
ICEWS,France,Non-Ally,Strategic partnership upgrade,China-France comprehensive strategic partnership established,3,-0.013329080027074003
ICEWS,France,Non-Ally,Strategic partnership upgrade,China-France comprehensive strategic partnership established,6,-0.44112496246159544
ICEWS,France,Non-Ally,Economic win-win cooperation,Airbus A320 final assembly line MoU signed,0,0.2658074776587617
ICEWS,France,Non-Ally,Economic win-win cooperation,Airbus A320 final assembly line MoU signed,1,0.16413374659238755
ICEWS,France,Non-Ally,Economic win-win cooperation,Airbus A320 final assembly line MoU signed,3,-0.8435303237209534
ICEWS,France,Non-Ally,Economic win-win cooperation,Airbus A320 final assembly line MoU signed,6,-0.01413309364033663
ICEWS,France,Non-Ally,Economic win-win cooperation,Mega deals on aviation railways and nuclear power signed,0,0.37131608323611853
ICEWS,France,Non-Ally,Economic win-win cooperation,Mega deals on aviation railways and nuclear power signed,1,0.018838425412015566
ICEWS,France,Non-Ally,Economic win-win cooperation,Mega deals on aviation railways and nuclear power signed,3,-0.1057338503019381
ICEWS,France,Non-Ally,Economic win-win cooperation,Mega deals on aviation railways and nuclear power signed,6,-0.2037628096707356
ICEWS,France,Non-Ally,Diplomatic protest / friction,Olympic torch relay disrupted in Paris,0,-0.3414528836419796
ICEWS,France,Non-Ally,Diplomatic protest / friction,Olympic torch relay disrupted in Paris,1,-1.1155108759061223
ICEWS,France,Non-Ally,Diplomatic protest / friction,Olympic torch relay disrupted in Paris,3,0.08930079124262585
ICEWS,France,Non-Ally,Diplomatic protest / friction,Olympic torch relay disrupted in Paris,6,0.6901931424640007
ICEWS,France,Non-Ally,Diplomatic protest / friction,Sarkozy meets Dalai Lama in Poland,0,-0.5758319240413531
ICEWS,France,Non-Ally,Diplomatic protest / friction,Sarkozy meets Dalai Lama in Poland,1,-1.875452484637859
ICEWS,France,Non-Ally,Diplomatic protest / friction,Sarkozy meets Dalai Lama in Poland,3,-1.2516192822776748
ICEWS,France,Non-Ally,Diplomatic protest / friction,Sarkozy meets Dalai Lama in Poland,6,-0.270297307515359
ICEWS,France,Non-Ally,Strategic partnership upgrade,China-France joint communique restores ties,0,0.8081246134447541
ICEWS,France,Non-Ally,Strategic partnership upgrade,China-France joint communique restores ties,1,1.0773296553680378
ICEWS,France,Non-Ally,Strategic partnership upgrade,China-France joint communique restores ties,3,1.2105460036145195
ICEWS,France,Non-Ally,Strategic partnership upgrade,China-France joint communique restores ties,6,1.3671887517994534
ICEWS,France,Non-Ally,Economic win-win cooperation,Airbus cooperation agreements and aircraft orders,0,-0.5187350716256153
ICEWS,France,Non-Ally,Economic win-win cooperation,Airbus cooperation agreements and aircraft orders,1,0.3192400341082132
ICEWS,France,Non-Ally,Economic win-win cooperation,Airbus cooperation agreements and aircraft orders,3,-0.09237223014389473
ICEWS,France,Non-Ally,Economic win-win cooperation,Airbus cooperation agreements and aircraft orders,6,-0.6287293721121342
ICEWS,France,Non-Ally,Economic win-win cooperation,France applies to join AIIB as founding member,0,0.7638355629107104
ICEWS,France,Non-Ally,Economic win-win cooperation,France applies to join AIIB as founding member,1,2.966195020159193
ICEWS,France,Non-Ally,Economic win-win cooperation,France applies to join AIIB as founding member,3,-0.20062296801139512
ICEWS,France,Non-Ally,Economic win-win cooperation,France applies to join AIIB as founding member,6,1.163060276648745
ICEWS,France,Non-Ally,Economic win-win cooperation,China-France joint statement on third-party market cooperation,0,-1.7361063748357533
ICEWS,France,Non-Ally,Economic win-win cooperation,China-France joint statement on third-party market cooperation,1,1.2497677254704054
ICEWS,France,Non-Ally,Economic win-win cooperation,China-France joint statement on third-party market cooperation,3,-0.3724231301756131
ICEWS,France,Non-Ally,Economic win-win cooperation,China-France joint statement on third-party market cooperation,6,-2.5214998948395686
ICEWS,France,Non-Ally,Economic win-win cooperation,China issues 4 billion euro sovereign bonds in Paris,0,1.0509173343633678
ICEWS,France,Non-Ally,Economic win-win cooperation,China issues 4 billion euro sovereign bonds in Paris,1,-1.553234718234115
ICEWS,France,Non-Ally,Economic win-win cooperation,China issues 4 billion euro sovereign bonds in Paris,3,-0.0634169955466467
ICEWS,France,Non-Ally,Economic win-win cooperation,China issues 4 billion euro sovereign bonds in Paris,6,-1.1580639314753838
ICEWS,France,Non-Ally,Tech control / export restriction,French limits on Huawei 5G equipment,0,0.902377548680819
ICEWS,France,Non-Ally,Tech control / export restriction,French limits on Huawei 5G equipment,1,0.9800699931430622
ICEWS,France,Non-Ally,Tech control / export restriction,French limits on Huawei 5G equipment,3,-1.6377099680459493
ICEWS,France,Non-Ally,Tech control / export restriction,French limits on Huawei 5G equipment,6,-1.387966886238642
ICEWS,France,Non-Ally,Diplomatic protest / friction,China announces sanctions on relevant EU entities and personnel (including French MEP Raphaël Glucksmann),0,-0.3558796649721072
ICEWS,France,Non-Ally,Diplomatic protest / friction,China announces sanctions on relevant EU entities and personnel (including French MEP Raphaël Glucksmann),1,1.6863834986649306
ICEWS,France,Non-Ally,Diplomatic protest / friction,China announces sanctions on relevant EU entities and personnel (including French MEP Raphaël Glucksmann),3,-0.4800056917207849
ICEWS,France,Non-Ally,Diplomatic protest / friction,China announces sanctions on relevant EU entities and personnel (including French MEP Raphaël Glucksmann),6,1.254332949444285
ICEWS,France,Non-Ally,Cultural / people-to-people cooperation,China-France joint statement on climate change,0,0
ICEWS,France,Non-Ally,Cultural / people-to-people cooperation,China-France joint statement on climate change,1,0
ICEWS,France,Non-Ally,Cultural / people-to-people cooperation,China-France joint statement on climate change,3,0
ICEWS,France,Non-Ally,Cultural / people-to-people cooperation,China-France joint statement on climate change,6,0
ICEWS,Germany,Non-Ally,Strategic partnership upgrade,Partnership with Global Responsibility established,0,-0.5258517940136445
ICEWS,Germany,Non-Ally,Strategic partnership upgrade,Partnership with Global Responsibility established,1,-0.7879221019649395
ICEWS,Germany,Non-Ally,Strategic partnership upgrade,Partnership with Global Responsibility established,3,-5.267289680667655
ICEWS,Germany,Non-Ally,Strategic partnership upgrade,Partnership with Global Responsibility established,6,0.10346172223662387
ICEWS,Germany,Non-Ally,Strategic partnership upgrade,Joint communiqué on advancing strategic partnership,0,-0.3889737615585119
ICEWS,Germany,Non-Ally,Strategic partnership upgrade,Joint communiqué on advancing strategic partnership,1,0.3537457797849183
ICEWS,Germany,Non-Ally,Strategic partnership upgrade,Joint communiqué on advancing strategic partnership,3,-0.44696470211750905
ICEWS,Germany,Non-Ally,Strategic partnership upgrade,Joint communiqué on advancing strategic partnership,6,-0.09518730944381992
ICEWS,Germany,Non-Ally,Strategic partnership upgrade,Comprehensive strategic partnership established,0,-0.9401124960368459
ICEWS,Germany,Non-Ally,Strategic partnership upgrade,Comprehensive strategic partnership established,1,-0.7496086892186861
ICEWS,Germany,Non-Ally,Strategic partnership upgrade,Comprehensive strategic partnership established,3,1.4664080297996462
ICEWS,Germany,Non-Ally,Strategic partnership upgrade,Comprehensive strategic partnership established,6,-1.4790230344657154
ICEWS,Germany,Non-Ally,Economic win-win cooperation,Germany applies to join AIIB as founding member,0,0.34731505301591137
ICEWS,Germany,Non-Ally,Economic win-win cooperation,Germany applies to join AIIB as founding member,1,1.4051095478457853
ICEWS,Germany,Non-Ally,Economic win-win cooperation,Germany applies to join AIIB as founding member,3,1.534552212519144
ICEWS,Germany,Non-Ally,Economic win-win cooperation,Germany applies to join AIIB as founding member,6,0.899831748037444
ICEWS,Germany,Non-Ally,Economic sanction / tariff barrier,Midea acquires Kuka amid technology concerns,0,0.3098663707779624
ICEWS,Germany,Non-Ally,Economic sanction / tariff barrier,Midea acquires Kuka amid technology concerns,1,-0.4887316819551313
ICEWS,Germany,Non-Ally,Economic sanction / tariff barrier,Midea acquires Kuka amid technology concerns,3,-0.29907881254423535
ICEWS,Germany,Non-Ally,Economic sanction / tariff barrier,Midea acquires Kuka amid technology concerns,6,-0.7037867741075529
ICEWS,Germany,Non-Ally,Economic win-win cooperation,BMW to raise stake in BMW Brilliance Automotive JV to 75%,0,0.9089088063802523
ICEWS,Germany,Non-Ally,Economic win-win cooperation,BMW to raise stake in BMW Brilliance Automotive JV to 75%,1,0.24561104673173687
ICEWS,Germany,Non-Ally,Economic win-win cooperation,BMW to raise stake in BMW Brilliance Automotive JV to 75%,3,-0.2972139994628458
ICEWS,Germany,Non-Ally,Economic win-win cooperation,BMW to raise stake in BMW Brilliance Automotive JV to 75%,6,-2.9095550633592064
ICEWS,Germany,Non-Ally,Economic win-win cooperation,EU-China Comprehensive Agreement on Investment concluded,0,0.4065377148794227
ICEWS,Germany,Non-Ally,Economic win-win cooperation,EU-China Comprehensive Agreement on Investment concluded,1,0.4094403577456841
ICEWS,Germany,Non-Ally,Economic win-win cooperation,EU-China Comprehensive Agreement on Investment concluded,3,1.4903031400641007
ICEWS,Germany,Non-Ally,Economic win-win cooperation,EU-China Comprehensive Agreement on Investment concluded,6,2.207071425068258
ICEWS,Germany,Non-Ally,Economic win-win cooperation,BMW acquires 75% stake in China joint venture as ownership caps lift,0,-0.6876804236026732
ICEWS,Germany,Non-Ally,Economic win-win cooperation,BMW acquires 75% stake in China joint venture as ownership caps lift,1,1.7186651173796734
ICEWS,Germany,Non-Ally,Economic win-win cooperation,BMW acquires 75% stake in China joint venture as ownership caps lift,3,-0.5425422756160322
ICEWS,Germany,Non-Ally,Economic win-win cooperation,BMW acquires 75% stake in China joint venture as ownership caps lift,6,1.626854610146711
ICEWS,Germany,Non-Ally,Tech control / export restriction,Germany blocks Elmos Semiconductor fab sale to Chinese-owned Silex,0,-0.25057716636843946
ICEWS,Germany,Non-Ally,Tech control / export restriction,Germany blocks Elmos Semiconductor fab sale to Chinese-owned Silex,1,0.4346176111317188
ICEWS,Germany,Non-Ally,Tech control / export restriction,Germany blocks Elmos Semiconductor fab sale to Chinese-owned Silex,3,-1.2303232685761154
ICEWS,Germany,Non-Ally,Tech control / export restriction,Germany blocks Elmos Semiconductor fab sale to Chinese-owned Silex,6,-0.36688499319202306
ICEWS,Germany,Non-Ally,Negative strategic positioning,German government China strategy released,0,0.2942386789845747
ICEWS,Germany,Non-Ally,Negative strategic positioning,German government China strategy released,1,0.2942386789845747
ICEWS,Germany,Non-Ally,Negative strategic positioning,German government China strategy released,3,0.2942386789845747
ICEWS,Germany,Non-Ally,Negative strategic positioning,German government China strategy released,6,0.2942386789845747
ICEWS,Germany,Non-Ally,Economic win-win cooperation,4th China-Germany High-Level Financial Dialogue held in Beijing,0,0
ICEWS,Germany,Non-Ally,Economic win-win cooperation,4th China-Germany High-Level Financial Dialogue held in Beijing,1,0
ICEWS,India,Non-Ally,Strategic partnership upgrade,India-China Declaration on Principles for Relations and Comprehensive Cooperation,0,0.15062163540057816
ICEWS,India,Non-Ally,Strategic partnership upgrade,India-China Declaration on Principles for Relations and Comprehensive Cooperation,1,-0.15356249588907978
ICEWS,India,Non-Ally,Strategic partnership upgrade,India-China Declaration on Principles for Relations and Comprehensive Cooperation,3,-0.6178671228992635
ICEWS,India,Non-Ally,Strategic partnership upgrade,India-China Declaration on Principles for Relations and Comprehensive Cooperation,6,0.8822068292785034
ICEWS,India,Non-Ally,Strategic partnership upgrade,India-China Strategic Partnership and Boundary Political Parameters Agreement,0,-0.36096350566142044
ICEWS,India,Non-Ally,Strategic partnership upgrade,India-China Strategic Partnership and Boundary Political Parameters Agreement,1,-0.4235060830840951
ICEWS,India,Non-Ally,Strategic partnership upgrade,India-China Strategic Partnership and Boundary Political Parameters Agreement,3,-1.2587955121372416
ICEWS,India,Non-Ally,Strategic partnership upgrade,India-China Strategic Partnership and Boundary Political Parameters Agreement,6,-0.5272000244389443
ICEWS,India,Non-Ally,Military / security cooperation,India-China defence ministers MOU,0,0.258064804714081
ICEWS,India,Non-Ally,Military / security cooperation,India-China defence ministers MOU,1,-0.22747839384684454
ICEWS,India,Non-Ally,Military / security cooperation,India-China defence ministers MOU,3,-0.8151120858150267
ICEWS,India,Non-Ally,Military / security cooperation,India-China defence ministers MOU,6,-0.2315571667460753
ICEWS,India,Non-Ally,Military / security cooperation,China-India Hand-in-Hand 2007 joint anti-terror military training,0,-0.8909370178335363
ICEWS,India,Non-Ally,Military / security cooperation,China-India Hand-in-Hand 2007 joint anti-terror military training,1,0.2698641760213901
ICEWS,India,Non-Ally,Military / security cooperation,China-India Hand-in-Hand 2007 joint anti-terror military training,3,-1.111600265184727
ICEWS,India,Non-Ally,Military / security cooperation,China-India Hand-in-Hand 2007 joint anti-terror military training,6,-0.32175152854495154
ICEWS,India,Non-Ally,Sovereignty dispute,Depsang Standoff (Daulat Beg Oldi incursion),0,-0.7174394262660119
ICEWS,India,Non-Ally,Sovereignty dispute,Depsang Standoff (Daulat Beg Oldi incursion),1,0.7475666346158129
ICEWS,India,Non-Ally,Sovereignty dispute,Depsang Standoff (Daulat Beg Oldi incursion),3,0.842499098130859
ICEWS,India,Non-Ally,Sovereignty dispute,Depsang Standoff (Daulat Beg Oldi incursion),6,1.2176311723621793
ICEWS,India,Non-Ally,Sovereignty dispute,Chumar-Demchok Standoff during Xi visit,0,-0.009915417961562145
ICEWS,India,Non-Ally,Sovereignty dispute,Chumar-Demchok Standoff during Xi visit,1,-0.9170728728452289
ICEWS,India,Non-Ally,Sovereignty dispute,Chumar-Demchok Standoff during Xi visit,3,-0.734129930324137
ICEWS,India,Non-Ally,Sovereignty dispute,Chumar-Demchok Standoff during Xi visit,6,-0.24518721033876
ICEWS,India,Non-Ally,Sovereignty dispute,Doklam Standoff,0,-0.7292852318958128
ICEWS,India,Non-Ally,Sovereignty dispute,Doklam Standoff,1,-1.3309661880995258
ICEWS,India,Non-Ally,Sovereignty dispute,Doklam Standoff,3,-0.02788469136177893
ICEWS,India,Non-Ally,Sovereignty dispute,Doklam Standoff,6,-0.6850263743962243
ICEWS,India,Non-Ally,Military / security cooperation,Doklam Standoff Disengagement,0,-1.323274726986851
ICEWS,India,Non-Ally,Military / security cooperation,Doklam Standoff Disengagement,1,0.8292218099088389
ICEWS,India,Non-Ally,Military / security cooperation,Doklam Standoff Disengagement,3,0.2589868181206355
ICEWS,India,Non-Ally,Military / security cooperation,Doklam Standoff Disengagement,6,0.6549408756069877
ICEWS,India,Non-Ally,Sovereignty dispute,India revokes Article 370 in Kashmir; China expresses concern,0,-0.9934360703979243
ICEWS,India,Non-Ally,Sovereignty dispute,India revokes Article 370 in Kashmir; China expresses concern,1,-1.315744821645936
ICEWS,India,Non-Ally,Sovereignty dispute,India revokes Article 370 in Kashmir; China expresses concern,3,-0.8637001836214453
ICEWS,India,Non-Ally,Sovereignty dispute,India revokes Article 370 in Kashmir; China expresses concern,6,-0.37663567065804676
ICEWS,India,Non-Ally,Tech control / export restriction,"India bans 59 Chinese apps (TikTok, WeChat, etc.)",0,-1.1340793216083325
ICEWS,India,Non-Ally,Tech control / export restriction,"India bans 59 Chinese apps (TikTok, WeChat, etc.)",1,-1.0169569208651672
ICEWS,India,Non-Ally,Tech control / export restriction,"India bans 59 Chinese apps (TikTok, WeChat, etc.)",3,0.33006289920014653
ICEWS,India,Non-Ally,Tech control / export restriction,"India bans 59 Chinese apps (TikTok, WeChat, etc.)",6,-0.0027061805055584864
ICEWS,India,Non-Ally,Sovereignty dispute,Galwan Valley Clash,0,-1.1340793216083325
ICEWS,India,Non-Ally,Sovereignty dispute,Galwan Valley Clash,1,-1.0169569208651672
ICEWS,India,Non-Ally,Sovereignty dispute,Galwan Valley Clash,3,0.33006289920014653
ICEWS,India,Non-Ally,Sovereignty dispute,Galwan Valley Clash,6,-0.0027061805055584864
ICEWS,India,Non-Ally,Military / security cooperation,Pangong Tso disengagement agreement,0,1.109436040095742
ICEWS,India,Non-Ally,Military / security cooperation,Pangong Tso disengagement agreement,1,1.3468234786896938
ICEWS,India,Non-Ally,Military / security cooperation,Pangong Tso disengagement agreement,3,0.16190158603482324
ICEWS,India,Non-Ally,Military / security cooperation,Pangong Tso disengagement agreement,6,1.2621604707258143
ICEWS,India,Non-Ally,Military / security cooperation,India-China patrolling agreement (Depsang/Demchok),0,0
ICEWS,India,Non-Ally,Military / security cooperation,India-China patrolling agreement (Depsang/Demchok),1,0
ICEWS,India,Non-Ally,Military / security cooperation,India-China patrolling agreement (Depsang/Demchok),3,0
ICEWS,India,Non-Ally,Military / security cooperation,India-China patrolling agreement (Depsang/Demchok),6,0
ICEWS,Indonesia,Non-Ally,Strategic partnership upgrade,Strategic Partnership,0,0.28480469738842124
ICEWS,Indonesia,Non-Ally,Strategic partnership upgrade,Strategic Partnership,1,-0.2963183469279576
ICEWS,Indonesia,Non-Ally,Strategic partnership upgrade,Strategic Partnership,3,-0.1491170374571793
ICEWS,Indonesia,Non-Ally,Strategic partnership upgrade,Strategic Partnership,6,0.741357678264049
ICEWS,Indonesia,Non-Ally,Detention / judicial dispute,Indonesia detains 75 Chinese fishermen,0,-1.2437662301808246
ICEWS,Indonesia,Non-Ally,Detention / judicial dispute,Indonesia detains 75 Chinese fishermen,1,-1.1780881799846732
ICEWS,Indonesia,Non-Ally,Detention / judicial dispute,Indonesia detains 75 Chinese fishermen,3,0.3492300493459568
ICEWS,Indonesia,Non-Ally,Detention / judicial dispute,Indonesia detains 75 Chinese fishermen,6,-0.8740329661148423
ICEWS,Indonesia,Non-Ally,Strategic partnership upgrade,China-Indonesia strategic partnership,0,0.005136416798112345
ICEWS,Indonesia,Non-Ally,Strategic partnership upgrade,China-Indonesia strategic partnership,1,-0.6662173376132695
ICEWS,Indonesia,Non-Ally,Strategic partnership upgrade,China-Indonesia strategic partnership,3,-0.5488130638315712
ICEWS,Indonesia,Non-Ally,Strategic partnership upgrade,China-Indonesia strategic partnership,6,-0.4340540508521252
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Maritime Silk Road,0,0.005136416798112345
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Maritime Silk Road,1,-0.6662173376132695
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Maritime Silk Road,3,-0.5488130638315712
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Maritime Silk Road,6,-0.4340540508521252
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Indonesia signs MoU to join AIIB as prospective founding member,0,0.5473238478590114
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Indonesia signs MoU to join AIIB as prospective founding member,1,1.1987380817969413
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Indonesia signs MoU to join AIIB as prospective founding member,3,0.1129651388986439
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Indonesia signs MoU to join AIIB as prospective founding member,6,-0.12709577005537243
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Jokowi BRI Visit,0,-0.38362676935356366
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Jokowi BRI Visit,1,0.5459632767408182
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Jokowi BRI Visit,3,1.2630153010574423
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Jokowi BRI Visit,6,0.635799175801165
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Jakarta-Bandung HSR agreement,0,-0.3769989785643194
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Jakarta-Bandung HSR agreement,1,-1.5978624306003821
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Jakarta-Bandung HSR agreement,3,0.6161717581447541
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Jakarta-Bandung HSR agreement,6,-1.6788105650652954
ICEWS,Indonesia,Non-Ally,Sovereignty dispute,Natuna Fishing Dispute,0,-0.72469732145789
ICEWS,Indonesia,Non-Ally,Sovereignty dispute,Natuna Fishing Dispute,1,2.118262539117762
ICEWS,Indonesia,Non-Ally,Sovereignty dispute,Natuna Fishing Dispute,3,1.8401278327068677
ICEWS,Indonesia,Non-Ally,Sovereignty dispute,Natuna Fishing Dispute,6,1.4373599140205555
ICEWS,Indonesia,Non-Ally,Military / security cooperation,China participates in Indonesia-hosted Komodo-2018 multilateral naval exercise,0,0.687849665615997
ICEWS,Indonesia,Non-Ally,Military / security cooperation,China participates in Indonesia-hosted Komodo-2018 multilateral naval exercise,1,-1.8060617746038963
ICEWS,Indonesia,Non-Ally,Military / security cooperation,China participates in Indonesia-hosted Komodo-2018 multilateral naval exercise,3,-1.0980417566239533
ICEWS,Indonesia,Non-Ally,Military / security cooperation,China participates in Indonesia-hosted Komodo-2018 multilateral naval exercise,6,0.05572059632330614
ICEWS,Indonesia,Non-Ally,Sovereignty dispute,Indonesia deploys ships/jets to Natuna,0,-0.7720927814649803
ICEWS,Indonesia,Non-Ally,Sovereignty dispute,Indonesia deploys ships/jets to Natuna,1,0.23440066439850538
ICEWS,Indonesia,Non-Ally,Sovereignty dispute,Indonesia deploys ships/jets to Natuna,3,-0.3156309806225469
ICEWS,Indonesia,Non-Ally,Sovereignty dispute,Indonesia deploys ships/jets to Natuna,6,-1.3969299048917199
ICEWS,Indonesia,Non-Ally,Pandemic / disaster shock,COVID in Indonesia,0,0.6278193342546828
ICEWS,Indonesia,Non-Ally,Pandemic / disaster shock,COVID in Indonesia,1,-0.0020236484562881074
ICEWS,Indonesia,Non-Ally,Pandemic / disaster shock,COVID in Indonesia,3,-0.2705598150215077
ICEWS,Indonesia,Non-Ally,Pandemic / disaster shock,COVID in Indonesia,6,0.4310140324248235
ICEWS,Indonesia,Non-Ally,Pandemic / crisis aid,PLA Navy dispatched three salvage ships to assist Indonesia after the sinking of submarine KRI Nanggala-402,0,-0.20999130807878097
ICEWS,Indonesia,Non-Ally,Pandemic / crisis aid,PLA Navy dispatched three salvage ships to assist Indonesia after the sinking of submarine KRI Nanggala-402,1,-0.14704333935042985
ICEWS,Indonesia,Non-Ally,Pandemic / crisis aid,PLA Navy dispatched three salvage ships to assist Indonesia after the sinking of submarine KRI Nanggala-402,3,-1.7996678075481083
ICEWS,Indonesia,Non-Ally,Pandemic / crisis aid,PLA Navy dispatched three salvage ships to assist Indonesia after the sinking of submarine KRI Nanggala-402,6,1.3168078061541315
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Jakarta-Bandung HSR starts operation,0,0
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Jakarta-Bandung HSR starts operation,1,0
ICEWS,Indonesia,Non-Ally,Economic win-win cooperation,Jakarta-Bandung HSR starts operation,3,0
