Partner,Index_Type,YearMonth,Index_Value
Australia,Aggregated,2019-11,0.3227012547449011
Australia,Aggregated,2019-12,0.3161244295859813
Australia,Aggregated,2020-01,0.7854036362175965
Australia,Aggregated,2020-02,-0.3346149182031777
Australia,Aggregated,2020-03,-0.04554217891485912
Australia,Aggregated,2020-04,-0.6267736566023938
Australia,Aggregated,2020-05,-0.9334807325270766
Australia,Aggregated,2020-06,-1.3963727557690522
Australia,Aggregated,2020-07,-1.295681602004656
Australia,Aggregated,2020-08,-0.5774829188551003
Australia,Aggregated,2020-09,-1.6500760894678042
Australia,Aggregated,2020-10,-0.5460322583975881
Australia,Aggregated,2020-11,-0.0979016826442205
Australia,Aggregated,2020-12,-1.4152324674671952
Australia,Aggregated,2021-01,-0.7334643306528381
Australia,Aggregated,2021-02,-0.3060528721372684
Australia,Aggregated,2021-03,-0.6229168429152612
Australia,Aggregated,2021-04,-1.183487372629875
Australia,Aggregated,2021-05,-0.9546022033554369
Australia,Aggregated,2021-06,-0.9569190290328358
Australia,Aggregated,2021-07,-0.4331762758637847
Australia,Aggregated,2021-08,-0.31343965168117016
Australia,Aggregated,2021-09,-1.1051606006145391
Australia,Aggregated,2021-10,-0.6503566546745105
Australia,Aggregated,2021-11,-0.44889700278167055
Australia,Aggregated,2021-12,-0.518991357307792
Australia,Aggregated,2022-01,0.5022457889912548
Australia,Aggregated,2022-02,-0.8421270097490847
Australia,Aggregated,2022-03,-0.3277520189391705
Australia,Aggregated,2022-04,-0.9028705904543575
Australia,Aggregated,2022-05,-0.002771515868149166
Australia,Aggregated,2022-06,0.1116301692403443
Australia,Aggregated,2022-07,0.00887523237222787
Australia,Aggregated,2022-08,0.12337857827593623
Australia,Aggregated,2022-09,0.5577327578219737
Australia,Aggregated,2022-10,0.2134140823411137
Australia,Aggregated,2022-11,0.9820423973153183
Australia,Aggregated,2022-12,0.4903609224799297
Australia,Aggregated,2023-01,0.6510626580783558
Australia,Aggregated,2023-02,0.622607939366727
Australia,Aggregated,2023-03,0.06596752077132706
Australia,Aggregated,2023-04,-0.28816899353539327
Australia,Aggregated,2023-05,0.3727543540596052
Australia,Aggregated,2023-06,-0.02857903407394602
Australia,Aggregated,2023-07,0.26959360856277037
Australia,Aggregated,2023-08,0.4784878477841783
Australia,Aggregated,2023-09,0.5925418778964087
Australia,Aggregated,2023-10,0.44960608134880076
Australia,Aggregated,2023-11,0.1021121161803169
Australia,Aggregated,2023-12,0.374772149757014
Australia,Aggregated,2024-01,0.8339499261680334
Australia,Aggregated,2024-02,-0.1349539862864244
Australia,Aggregated,2024-03,1.1379473624406575
Australia,Aggregated,2024-04,0.7839893543131797
Australia,Aggregated,2024-05,0.41325567404161845
Australia,Aggregated,2024-06,0.3994805234124996
Australia,Aggregated,2024-07,1.1171372495704972
Australia,Aggregated,2024-08,0.7321343977747663
Australia,Aggregated,2024-09,0.4280410733650051
Australia,Aggregated,2024-10,0.6385901714938811
Australia,Aggregated,2024-11,0.8337788240854582
Australia,Aggregated,2024-12,1.100485123897224
Australia,Aggregated,2025-01,0.5019871570195225
Australia,Aggregated,2025-02,-0.3754846800642788
Australia,Aggregated,2025-03,0.16294378991663905
Australia,Aggregated,2025-04,0.3351657592447772
Australia,Aggregated,2025-05,0.9119532883908548
Australia,Aggregated,2025-06,0.1530829021662221
Australia,Aggregated,2025-07,1.0706175889875151
Australia,Aggregated,2025-08,-0.1907541656983689
Australia,Aggregated,2025-09,0.14117934850357017
Australia,Aggregated,2025-10,0.5251152498733589
Australia,Aggregated,2025-11,0.4175958136819613
Australia,Aggregated,2025-12,-0.261171410940241
Australia,CHN->Partner,2002-01,-2.2799999999999994
Australia,CHN->Partner,2002-02,0.8754571633271233
Australia,CHN->Partner,2002-03,-0.4605843084349388
Australia,CHN->Partner,2002-04,2.41891569269076
Australia,CHN->Partner,2002-05,1.2964119387763624
Australia,CHN->Partner,2002-06,1.756785232175739
Australia,CHN->Partner,2002-07,0.36443786123337674
Australia,CHN->Partner,2002-08,4.874866613079851
Australia,CHN->Partner,2002-09,2.2475296202599626
Australia,CHN->Partner,2002-10,2.884030679921443
Australia,CHN->Partner,2002-11,2.3727583641130217
Australia,CHN->Partner,2002-12,1.8286192952332119
Australia,CHN->Partner,2003-01,0.8623794156460498
Australia,CHN->Partner,2003-02,1.9506504149618138
Australia,CHN->Partner,2003-03,2.905750209879388
Australia,CHN->Partner,2003-04,0.19569241610738786
Australia,CHN->Partner,2003-05,3.848237256102644
Australia,CHN->Partner,2003-06,3.3599999999999994
Australia,CHN->Partner,2003-07,2.424923760388211
Australia,CHN->Partner,2003-08,2.753396072006714
Australia,CHN->Partner,2003-09,2.159968734897456
Australia,CHN->Partner,2003-10,2.264007515865181
Australia,CHN->Partner,2003-11,1.305027124988932
Australia,CHN->Partner,2003-12,4.842030816106902
Australia,CHN->Partner,2004-01,3.0574234532225883
Australia,CHN->Partner,2004-02,2.522081978466332
Australia,CHN->Partner,2004-03,3.041652033783487
Australia,CHN->Partner,2004-04,3.770819963994274
Australia,CHN->Partner,2004-05,5.152896370662241
Australia,CHN->Partner,2004-06,3.2730644473395536
Australia,CHN->Partner,2004-07,3.367283576389333
Australia,CHN->Partner,2004-08,1.763233186872439
Australia,CHN->Partner,2004-09,0.9934274488676547
Australia,CHN->Partner,2004-10,-1.2933212567440826
Australia,CHN->Partner,2004-11,2.3323081799810286
Australia,CHN->Partner,2004-12,-1.9999999999999982
Australia,CHN->Partner,2005-01,2.4211578511510865
Australia,CHN->Partner,2005-02,3.2204704120948815
Australia,CHN->Partner,2005-03,1.5058294433893575
Australia,CHN->Partner,2005-04,2.843442507884509
Australia,CHN->Partner,2005-05,1.6275672680989324
Australia,CHN->Partner,2005-06,0.3343338981325772
Australia,CHN->Partner,2005-07,1.5487282114745788
Australia,CHN->Partner,2005-08,3.521864228250797
Australia,CHN->Partner,2005-09,2.366476328432599
Australia,CHN->Partner,2005-10,0.9358661756711424
Australia,CHN->Partner,2005-11,2.7817314308454293
Australia,CHN->Partner,2005-12,1.3892069093219117
Australia,CHN->Partner,2006-01,2.8961485229169845
Australia,CHN->Partner,2006-02,3.2974558941146572
Australia,CHN->Partner,2006-03,3.0218609769770417
Australia,CHN->Partner,2006-04,1.04065283955779
Australia,CHN->Partner,2006-05,1.1638751826480664
Australia,CHN->Partner,2006-06,2.1736519327876387
Australia,CHN->Partner,2006-07,2.449591936167618
Australia,CHN->Partner,2006-08,0.8016342781080841
Australia,CHN->Partner,2006-09,3.009154051417271
Australia,CHN->Partner,2006-10,3.287196004427159
Australia,CHN->Partner,2006-11,3.4441132742050726
Australia,CHN->Partner,2006-12,2.9330737264018545
Australia,CHN->Partner,2007-01,1.512824786947622
Australia,CHN->Partner,2007-02,2.9791817369441453
Australia,CHN->Partner,2007-03,1.5373182765554692
Australia,CHN->Partner,2007-04,1.8010024148359278
Australia,CHN->Partner,2007-05,0.6827735853111072
Australia,CHN->Partner,2007-06,-0.7158572694203187
Australia,CHN->Partner,2007-07,0.13700756364580968
Australia,CHN->Partner,2007-08,1.3884409962412505
Australia,CHN->Partner,2007-09,2.4776329453057606
