Partner,Index_Type,YearMonth,Index_Value
Australia,CHN->Partner,2016-12,1.7763568394002505e-15
Australia,CHN->Partner,2017-01,4.0
Australia,CHN->Partner,2017-02,6.9999999999999964
Australia,CHN->Partner,2017-03,1.6323450074801613
Australia,CHN->Partner,2017-04,1.5954632192815978
Australia,CHN->Partner,2017-05,1.0
Australia,CHN->Partner,2017-06,-2.3639543957319535
Australia,CHN->Partner,2017-07,2.133333333333333
Australia,CHN->Partner,2017-08,-3.4400000000000004
Australia,CHN->Partner,2017-09,-2.181224659832459
Australia,CHN->Partner,2017-10,-0.7128573412239252
Australia,CHN->Partner,2017-11,1.0
Australia,CHN->Partner,2017-12,-0.9128826929126159
Australia,CHN->Partner,2018-01,-1.9999999999999982
Australia,CHN->Partner,2018-02,-1.9999999999999982
Australia,CHN->Partner,2018-03,-3.5064197671973796
Australia,CHN->Partner,2018-04,3.3999999999999986
Australia,CHN->Partner,2018-05,-1.3333333333333304
Australia,CHN->Partner,2018-06,1.7763568394002505e-15
Australia,CHN->Partner,2018-07,6.9999999999999964
Australia,CHN->Partner,2018-08,-0.40000000000000036
Australia,CHN->Partner,2018-09,6.0
Australia,CHN->Partner,2018-10,1.0
Australia,CHN->Partner,2018-11,2.795452979136458
Australia,CHN->Partner,2018-12,3.0944855493049115
Australia,CHN->Partner,2019-01,3.3999999999999986
Australia,CHN->Partner,2019-02,3.3999999999999986
Australia,CHN->Partner,2019-03,3.3999999999999986
Australia,Partner->CHN,2002-01,
Australia,Partner->CHN,2002-02,
Australia,Partner->CHN,2002-03,
Australia,Partner->CHN,2002-04,3.1750000000000025
Australia,Partner->CHN,2002-05,1.9000000000000004
Australia,Partner->CHN,2002-06,1.4418648119966324
Australia,Partner->CHN,2002-07,1.0
Australia,Partner->CHN,2002-08,2.5
Australia,Partner->CHN,2002-09,1.4616083872876562
Australia,Partner->CHN,2002-10,6.0
Australia,Partner->CHN,2002-11,-0.40000000000000036
Australia,Partner->CHN,2002-12,1.9666666666666668
Australia,Partner->CHN,2003-01,1.7763568394002505e-15
Australia,Partner->CHN,2003-02,1.7763568394002505e-15
Australia,Partner->CHN,2003-03,1.7763568394002505e-15
Australia,Partner->CHN,2003-04,1.7763568394002505e-15
Australia,Partner->CHN,2003-05,0.9207743892800959
Australia,Partner->CHN,2003-06,1.9186238218287546
