trade,variable,estimate,pvalue,sig,dropped
Trade_Total,Event_Negative_x_us_ally,0.00753383689350882,0.875054730892896,"",PH
Trade_Total,Event_Neutral_x_z_trade_dep,-0.0104605284149518,0.0371483323696523,**,PH
Trade_Total,Event_Neutral_x_FTA_Dummy,-0.032787281640758,0.187969328240213,"",PH
Trade_Total,Event_Neutral_x_developed,-0.00520789502289548,0.807373274846429,"",PH
Trade_Exports,Event_Positive_x_z_trade_dep,-0.0280650435167004,0.00457219543377721,***,PH
Trade_Exports,Event_Positive_x_FTA_Dummy,0.125523602618117,0.00428874320892266,***,PH
Trade_Exports,Event_Positive_x_developed,-0.0883037586765871,0.0295818143248106,**,PH
Trade_Exports,Event_Positive_x_us_ally,0.0913707267385497,0.0315499005123176,**,PH
Trade_Exports,Event_Negative_x_z_trade_dep,-0.0347096468141833,2.25370981235002e-09,***,PH
Trade_Exports,Event_Negative_x_FTA_Dummy,-0.0672077010695854,0.12408943005398,"",PH
Trade_Exports,Event_Negative_x_developed,0.0102751817882305,0.867742945788468,"",PH
Trade_Exports,Event_Negative_x_us_ally,0.0319907770190992,0.51995912974896,"",PH
Trade_Exports,Event_Neutral_x_z_trade_dep,-0.0103526488106098,0.0516363160576725,*,PH
Trade_Exports,Event_Neutral_x_FTA_Dummy,-0.0214323499195127,0.379659963154455,"",PH
Trade_Exports,Event_Neutral_x_developed,0.00307315615372546,0.881202107245171,"",PH
Trade_Imports,Event_Positive_x_z_trade_dep,-0.000398464816628229,0.98840935966914,"",PH
Trade_Imports,Event_Positive_x_FTA_Dummy,0.105224880612244,0.0137345564727085,**,PH
Trade_Imports,Event_Positive_x_developed,-0.112898065698296,0.0233200129350775,**,PH
Trade_Imports,Event_Positive_x_us_ally,0.140792054447888,0.012020418762322,**,PH
Trade_Imports,Event_Negative_x_z_trade_dep,-0.0426608999411468,0.000497205444167445,***,PH
Trade_Imports,Event_Negative_x_FTA_Dummy,-0.024893261905386,0.376094935618264,"",PH
Trade_Imports,Event_Negative_x_developed,0.213627231501665,0.0149776875004664,**,PH
Trade_Imports,Event_Negative_x_us_ally,-0.0581658594564623,0.306691928007687,"",PH
Trade_Imports,Event_Neutral_x_z_trade_dep,-0.0180612541746894,0.0123609425654279,**,PH
Trade_Imports,Event_Neutral_x_FTA_Dummy,-0.0437920734062638,0.184901425803599,"",PH
Trade_Imports,Event_Neutral_x_developed,-0.000269849222496699,0.991836099178228,"",PH
Trade_Total,Event_Positive_x_z_trade_dep,-0.0225662299050275,0.117131986184224,"",RU
Trade_Total,Event_Positive_x_FTA_Dummy,0.121290189861663,0.00139470474384705,***,RU
Trade_Total,Event_Positive_x_developed,-0.0765335068898899,0.0563204539972142,*,RU
Trade_Total,Event_Positive_x_us_ally,0.104442532583772,0.00551568425070298,***,RU
Trade_Total,Event_Negative_x_z_trade_dep,-0.0388038034740052,4.04585612753087e-07,***,RU
Trade_Total,Event_Negative_x_FTA_Dummy,-0.0454456809089553,0.160629167710455,"",RU
Trade_Total,Event_Negative_x_developed,0.0747652606117518,0.246468038170134,"",RU
Trade_Total,Event_Negative_x_us_ally,0.0152988687935205,0.743411956841785,"",RU
Trade_Total,Event_Neutral_x_z_trade_dep,-0.0101400636947256,0.0416261941332655,**,RU
Trade_Total,Event_Neutral_x_FTA_Dummy,-0.0297811507335863,0.234013523043648,"",RU
Trade_Total,Event_Neutral_x_developed,-0.00671918132948333,0.767769722954109,"",RU
Trade_Exports,Event_Positive_x_z_trade_dep,-0.0281064034650675,0.00336061005491971,***,RU
Trade_Exports,Event_Positive_x_FTA_Dummy,0.130170691063518,0.00651830412319784,***,RU
Trade_Exports,Event_Positive_x_developed,-0.0743727667086322,0.0770093671161343,*,RU
Trade_Exports,Event_Positive_x_us_ally,0.0886071496694003,0.0527090232349504,*,RU
Trade_Exports,Event_Negative_x_z_trade_dep,-0.0347577768323137,6.98471463610421e-09,***,RU
Trade_Exports,Event_Negative_x_FTA_Dummy,-0.0611659186608558,0.135312103249097,"",RU
Trade_Exports,Event_Negative_x_developed,0.00526743014144975,0.929832786785705,"",RU
Trade_Exports,Event_Negative_x_us_ally,0.0387651330171477,0.432460617902256,"",RU
Trade_Exports,Event_Neutral_x_z_trade_dep,-0.00949285131407126,0.0743840739602265,*,RU
Trade_Exports,Event_Neutral_x_FTA_Dummy,-0.0197238810791516,0.459195014039655,"",RU
Trade_Exports,Event_Neutral_x_developed,0.0019825358240745,0.929382964210638,"",RU
Trade_Imports,Event_Positive_x_z_trade_dep,-0.000961476275459709,0.970535592696399,"",RU
Trade_Imports,Event_Positive_x_FTA_Dummy,0.106340345200555,0.0163711683085492,**,RU
Trade_Imports,Event_Positive_x_developed,-0.110202701838478,0.0251723316385476,**,RU
Trade_Imports,Event_Positive_x_us_ally,0.133660176954416,0.0153392467401533,**,RU
Trade_Imports,Event_Negative_x_z_trade_dep,-0.0419839250685933,0.00051053571457412,***,RU
Trade_Imports,Event_Negative_x_FTA_Dummy,-0.0391535873871754,0.144604200769671,"",RU
Trade_Imports,Event_Negative_x_developed,0.199788457128009,0.0168066189733027,**,RU
Trade_Imports,Event_Negative_x_us_ally,-0.048004693138868,0.379283602726145,"",RU
Trade_Imports,Event_Neutral_x_z_trade_dep,-0.018321233784328,0.0097973625445337,***,RU
Trade_Imports,Event_Neutral_x_FTA_Dummy,-0.0390975233633387,0.243581552905339,"",RU
Trade_Imports,Event_Neutral_x_developed,0.00130577100703577,0.964499223129599,"",RU
Trade_Total,Event_Positive_x_z_trade_dep,-0.0207101211840614,0.155398677426011,"",SA
Trade_Total,Event_Positive_x_FTA_Dummy,0.121286890138731,0.000846797121385449,***,SA
Trade_Total,Event_Positive_x_developed,-0.0792434553777059,0.0490799259830033,**,SA
Trade_Total,Event_Positive_x_us_ally,0.107099581568925,0.0033213897077473,***,SA
Trade_Total,Event_Negative_x_z_trade_dep,-0.0388176146444255,1.58540744028265e-06,***,SA
Trade_Total,Event_Negative_x_FTA_Dummy,-0.0445707013144788,0.192501141214431,"",SA
Trade_Total,Event_Negative_x_developed,0.0787709029396836,0.22590480430017,"",SA
Trade_Total,Event_Negative_x_us_ally,0.0118531294477262,0.801047326698189,"",SA
Trade_Total,Event_Neutral_x_z_trade_dep,-0.0103907945461036,0.0411673826295411,**,SA
Trade_Total,Event_Neutral_x_FTA_Dummy,-0.0318806596951767,0.216662912940075,"",SA
Trade_Total,Event_Neutral_x_developed,-0.00758158958215011,0.743740694893874,"",SA
Trade_Exports,Event_Positive_x_z_trade_dep,-0.0259510925272321,0.00705890327463917,***,SA
Trade_Exports,Event_Positive_x_FTA_Dummy,0.137936517348691,0.00168304366768545,***,SA
Trade_Exports,Event_Positive_x_developed,-0.0761240155329672,0.0738658768777205,*,SA
Trade_Exports,Event_Positive_x_us_ally,0.0974010663096582,0.0249235418889254,**,SA
Trade_Exports,Event_Negative_x_z_trade_dep,-0.0352455904842321,1.56053353003156e-09,***,SA
Trade_Exports,Event_Negative_x_FTA_Dummy,-0.0687609552991811,0.106089063432025,"",SA
Trade_Exports,Event_Negative_x_developed,0.00550419429605745,0.92531832249276,"",SA
Trade_Exports,Event_Negative_x_us_ally,0.0313836577081016,0.525108698457592,"",SA
Trade_Exports,Event_Neutral_x_z_trade_dep,-0.00991127318613374,0.0575995777610539,*,SA
Trade_Exports,Event_Neutral_x_FTA_Dummy,-0.0181895228277533,0.467904947011393,"",SA
Trade_Exports,Event_Neutral_x_developed,0.00159156955470495,0.93969437063717,"",SA
Trade_Imports,Event_Positive_x_z_trade_dep,0.00114045990089967,0.9661621413646,"",SA
Trade_Imports,Event_Positive_x_FTA_Dummy,0.103854805826979,0.016949829792476,**,SA
Trade_Imports,Event_Positive_x_developed,-0.112565057107562,0.02454776248529,**,SA
Trade_Imports,Event_Positive_x_us_ally,0.133911972119516,0.0176557864618894,**,SA
Trade_Imports,Event_Negative_x_z_trade_dep,-0.0410418190852859,0.0014119009830454,***,SA
Trade_Imports,Event_Negative_x_FTA_Dummy,-0.0245744851560996,0.40670656045127,"",SA
Trade_Imports,Event_Negative_x_developed,0.219442174777446,0.0103002627162978,**,SA
Trade_Imports,Event_Negative_x_us_ally,-0.0469224030193786,0.383053408810902,"",SA
Trade_Imports,Event_Neutral_x_z_trade_dep,-0.0189275377946432,0.0115324289135093,**,SA
Trade_Imports,Event_Neutral_x_FTA_Dummy,-0.0482870951001799,0.16468952845203,"",SA
Trade_Imports,Event_Neutral_x_developed,-0.00364433431497399,0.903040591406861,"",SA
Trade_Total,Event_Positive_x_z_trade_dep,-0.0228418901364059,0.127665573880704,"",SG
Trade_Total,Event_Positive_x_FTA_Dummy,0.116378558597119,0.00116779883011921,***,SG
Trade_Total,Event_Positive_x_developed,0.0247447212224752,0.441518425054427,"",SG
Trade_Total,Event_Negative_x_z_trade_dep,-0.0399786406813483,4.51949500976928e-07,***,SG
Trade_Total,Event_Negative_x_FTA_Dummy,-0.0456786441696964,0.174285609656485,"",SG
Trade_Total,Event_Negative_x_developed,0.0917474538829004,0.0527570425372127,*,SG
Trade_Total,Event_Neutral_x_z_trade_dep,-0.0105888084696377,0.0349560020481307,**,SG
Trade_Total,Event_Neutral_x_FTA_Dummy,-0.0346423252936783,0.162811988674427,"",SG
Trade_Total,Event_Neutral_x_developed,-0.00629650501784274,0.763344595612022,"",SG
Trade_Exports,Event_Positive_x_z_trade_dep,-0.0279839824838885,0.00477238549258925,***,SG
Trade_Exports,Event_Positive_x_FTA_Dummy,0.123551539414626,0.00512761387525934,***,SG
Trade_Exports,Event_Positive_x_developed,0.00872810647864227,0.790970396657663,"",SG
Trade_Exports,Event_Negative_x_z_trade_dep,-0.0364663654922479,1.05987547738597e-10,***,SG
Trade_Exports,Event_Negative_x_FTA_Dummy,-0.0667648013542472,0.117584222408806,"",SG
Trade_Exports,Event_Negative_x_developed,0.0425893112698777,0.360387928429906,"",SG
Trade_Exports,Event_Neutral_x_z_trade_dep,-0.0104844802127502,0.047441716207704,**,SG
Trade_Exports,Event_Neutral_x_FTA_Dummy,-0.0215261828109907,0.371106414418796,"",SG
Trade_Exports,Event_Neutral_x_developed,0.00219984441110111,0.912552256454903,"",SG
Trade_Imports,Event_Positive_x_z_trade_dep,-0.000703524752856143,0.979302624640843,"",SG
Trade_Imports,Event_Positive_x_FTA_Dummy,0.105012445354874,0.0129675263958786,**,SG
Trade_Imports,Event_Positive_x_developed,0.0254781157333189,0.581447928348873,"",SG
Trade_Imports,Event_Negative_x_z_trade_dep,-0.0430807580939679,0.000753054214229458,***,SG
Trade_Imports,Event_Negative_x_FTA_Dummy,-0.0318374557725583,0.261346955954996,"",SG
Trade_Imports,Event_Negative_x_developed,0.163284593146931,0.00312478362335752,***,SG
Trade_Imports,Event_Neutral_x_z_trade_dep,-0.0184962854812468,0.0108812956802235,**,SG
Trade_Imports,Event_Neutral_x_FTA_Dummy,-0.0495522673726888,0.139935139782317,"",SG
Trade_Imports,Event_Neutral_x_developed,-0.000897811717655194,0.972822536196519,"",SG
Trade_Total,Event_Positive_x_z_trade_dep,-0.0227362996861713,0.119677569975205,"",TH
Trade_Total,Event_Positive_x_FTA_Dummy,0.126131224796925,0.0018249316813474,***,TH
Trade_Total,Event_Positive_x_developed,-0.0926416633683352,0.0534555364554706,*,TH
Trade_Total,Event_Positive_x_us_ally,0.107892083094603,0.00989220607300933,***,TH
Trade_Total,Event_Negative_x_z_trade_dep,-0.0382265021601136,2.31607983671273e-06,***,TH
Trade_Total,Event_Negative_x_FTA_Dummy,-0.0468943802236403,0.151844769708567,"",TH
Trade_Total,Event_Negative_x_developed,0.0873090742425275,0.171928924881238,"",TH
Trade_Total,Event_Negative_x_us_ally,0.0109979620790272,0.818940198060065,"",TH
Trade_Total,Event_Neutral_x_z_trade_dep,-0.0100172776024207,0.0388804855650908,**,TH
Trade_Total,Event_Neutral_x_FTA_Dummy,-0.0259945231886367,0.276644840994882,"",TH
Trade_Total,Event_Neutral_x_developed,-0.00573601840790777,0.788763050880876,"",TH
Trade_Exports,Event_Positive_x_z_trade_dep,-0.0262021782940115,0.00548005565907151,***,TH
Trade_Exports,Event_Positive_x_FTA_Dummy,0.12199952372512,0.0159388099880297,**,TH
Trade_Exports,Event_Positive_x_developed,-0.0770602789127559,0.141841856375107,"",TH
Trade_Exports,Event_Positive_x_us_ally,0.0799623375835336,0.0930605060281267,*,TH
Trade_Exports,Event_Negative_x_z_trade_dep,-0.0338016155578543,9.15699444159403e-10,***,TH
Trade_Exports,Event_Negative_x_FTA_Dummy,-0.0674745365879292,0.100416339896845,"",TH
Trade_Exports,Event_Negative_x_developed,0.00588568329424869,0.919790568765717,"",TH
Trade_Exports,Event_Negative_x_us_ally,0.0395715238150353,0.407455955931358,"",TH
Trade_Exports,Event_Neutral_x_z_trade_dep,-0.00912348448969448,0.05520090228007,*,TH
Trade_Exports,Event_Neutral_x_FTA_Dummy,-0.00715418707736391,0.718150303823996,"",TH
Trade_Exports,Event_Neutral_x_developed,0.00152531741338318,0.938955485734062,"",TH
Trade_Imports,Event_Positive_x_z_trade_dep,-0.00286886609609376,0.915662632195589,"",TH
Trade_Imports,Event_Positive_x_FTA_Dummy,0.126378450620924,0.00227991921466299,***,TH
Trade_Imports,Event_Positive_x_developed,-0.140176193862293,0.00666648877853137,***,TH
Trade_Imports,Event_Positive_x_us_ally,0.150968114888268,0.0114026940684525,**,TH
Trade_Imports,Event_Negative_x_z_trade_dep,-0.0424534707253747,0.00115376488671319,***,TH
Trade_Imports,Event_Negative_x_FTA_Dummy,-0.032118162413279,0.260578428749114,"",TH
Trade_Imports,Event_Negative_x_developed,0.232753502506239,0.00406303700958421,***,TH
Trade_Imports,Event_Negative_x_us_ally,-0.0560335069477024,0.328386131468928,"",TH
Trade_Imports,Event_Neutral_x_z_trade_dep,-0.0188300385287518,0.0100883670519197,**,TH
Trade_Imports,Event_Neutral_x_FTA_Dummy,-0.0464696004586745,0.175081172882616,"",TH
Trade_Imports,Event_Neutral_x_developed,0.00172423568081009,0.949693718924536,"",TH
Trade_Total,Event_Positive_x_z_trade_dep,0.0243402121074018,0.227351433351066,"",US
Trade_Total,Event_Positive_x_FTA_Dummy,0.0969872167729139,0.00327785501097466,***,US
Trade_Total,Event_Positive_x_developed,-0.0796614100103366,0.0330867427495431,**,US
Trade_Total,Event_Positive_x_us_ally,0.0869978493554298,0.051382491998969,*,US
Trade_Total,Event_Negative_x_z_trade_dep,-0.0261966409292262,0.14439139616317,"",US
Trade_Total,Event_Negative_x_FTA_Dummy,-0.0207481750284895,0.469274171069993,"",US
Trade_Total,Event_Negative_x_developed,0.126340022187566,0.0265337335600003,**,US
Trade_Total,Event_Negative_x_us_ally,-0.0352836271004864,0.530067780842158,"",US
Trade_Total,Event_Neutral_x_z_trade_dep,0.00576505226525973,0.280339483399455,"",US
Trade_Total,Event_Neutral_x_FTA_Dummy,-0.0318739200251769,0.188915755090465,"",US
Trade_Total,Event_Neutral_x_developed,-0.0275298993995041,0.15862568437559,"",US
Trade_Exports,Event_Positive_x_z_trade_dep,0.0076145687429933,0.571709990034467,"",US
Trade_Exports,Event_Positive_x_FTA_Dummy,0.101961815866875,0.00601668946036543,***,US
Trade_Exports,Event_Positive_x_developed,-0.0931443217753429,0.00617331385957478,***,US
Trade_Exports,Event_Positive_x_us_ally,0.0954063668771939,0.013519947311194,**,US
Trade_Exports,Event_Negative_x_z_trade_dep,-0.0172696492421228,0.232525766290676,"",US
Trade_Exports,Event_Negative_x_FTA_Dummy,-0.0295483319719392,0.307098051867115,"",US
Trade_Exports,Event_Negative_x_developed,0.0647804459866813,0.162848569133436,"",US
Trade_Exports,Event_Negative_x_us_ally,-0.0323688962036132,0.535261281033856,"",US
Trade_Exports,Event_Neutral_x_z_trade_dep,0.00829212126298277,0.214411757110677,"",US
Trade_Exports,Event_Neutral_x_FTA_Dummy,-0.0109447760261094,0.638930446221876,"",US
Trade_Exports,Event_Neutral_x_developed,-0.0152063435941037,0.456447836705222,"",US
Trade_Imports,Event_Positive_x_z_trade_dep,0.0508019955514329,0.170466463620113,"",US
Trade_Imports,Event_Positive_x_FTA_Dummy,0.0905433039060951,0.0265339657893421,**,US
Trade_Imports,Event_Positive_x_developed,-0.1072446509564,0.0317534132888007,**,US
Trade_Imports,Event_Positive_x_us_ally,0.103157577418974,0.161211271682095,"",US
Trade_Imports,Event_Negative_x_z_trade_dep,-0.0396426989781384,0.110450692708632,"",US
Trade_Imports,Event_Negative_x_FTA_Dummy,-0.023352840850977,0.431158178903656,"",US
Trade_Imports,Event_Negative_x_developed,0.249186450951395,0.00212614835202133,***,US
Trade_Imports,Event_Negative_x_us_ally,-0.0789677860662012,0.241987315861029,"",US
Trade_Imports,Event_Neutral_x_z_trade_dep,0.00158023513356052,0.812590470204624,"",US
Trade_Imports,Event_Neutral_x_FTA_Dummy,-0.0457277384697375,0.158156007633352,"",US
Trade_Imports,Event_Neutral_x_developed,-0.030989968696371,0.219748051334745,"",US
Trade_Total,Event_Positive_x_z_trade_dep,-0.0236784348472842,0.145271131340291,"",VN
Trade_Total,Event_Positive_x_FTA_Dummy,0.0997048612890017,0.00374539541471816,***,VN
Trade_Total,Event_Positive_x_developed,-0.0515245517884579,0.155803226937444,"",VN
Trade_Total,Event_Positive_x_us_ally,0.0875618292206529,0.00847899753055799,***,VN
Trade_Total,Event_Negative_x_z_trade_dep,-0.0365478706417604,2.3041380514199e-06,***,VN
Trade_Total,Event_Negative_x_FTA_Dummy,-0.0319339774671836,0.264273370765943,"",VN
Trade_Total,Event_Negative_x_developed,0.0535840085736395,0.407153102324607,"",VN
Trade_Total,Event_Negative_x_us_ally,0.0267425998302227,0.515620050676103,"",VN
Trade_Total,Event_Neutral_x_z_trade_dep,-0.0121518084601236,0.0156764622588971,**,VN
Trade_Total,Event_Neutral_x_FTA_Dummy,-0.0447286270285549,0.0517018299569169,*,VN
Trade_Total,Event_Neutral_x_developed,-0.0173500339257012,0.464405637931483,"",VN
Trade_Exports,Event_Positive_x_z_trade_dep,-0.0297636356095349,0.00450933466939862,***,VN
Trade_Exports,Event_Positive_x_FTA_Dummy,0.111397982278385,0.0157560805879277,**,VN
Trade_Exports,Event_Positive_x_developed,-0.0611943504954786,0.207037764752549,"",VN
Trade_Exports,Event_Positive_x_us_ally,0.0792690602554805,0.0735387192901919,*,VN
Trade_Exports,Event_Negative_x_z_trade_dep,-0.0336780353596337,4.20776407179322e-09,***,VN
Trade_Exports,Event_Negative_x_FTA_Dummy,-0.0562006483127791,0.1360218894183,"",VN
Trade_Exports,Event_Negative_x_developed,-0.011696668293005,0.852546707271367,"",VN
Trade_Exports,Event_Negative_x_us_ally,0.0476729033677805,0.30560942324692,"",VN
Trade_Exports,Event_Neutral_x_z_trade_dep,-0.0113013723502706,0.0389691541031563,**,VN
Trade_Exports,Event_Neutral_x_FTA_Dummy,-0.0291443993270094,0.233747531948941,"",VN
Trade_Exports,Event_Neutral_x_developed,-0.00600459560760125,0.789430245105419,"",VN
Trade_Imports,Event_Positive_x_z_trade_dep,5.47907582099739e-05,0.99846951236631,"",VN
Trade_Imports,Event_Positive_x_FTA_Dummy,0.0864168941127872,0.0312615355427834,**,VN
Trade_Imports,Event_Positive_x_developed,-0.0746764375304016,0.0524379993126408,*,VN
Trade_Imports,Event_Positive_x_us_ally,0.110425548775224,0.0399732474291151,**,VN
Trade_Imports,Event_Negative_x_z_trade_dep,-0.0388162982735407,0.00180022629069892,***,VN
Trade_Imports,Event_Negative_x_FTA_Dummy,-0.015487975293079,0.517934485697821,"",VN
Trade_Imports,Event_Negative_x_developed,0.177894922549515,0.0262288093219075,**,VN
Trade_Imports,Event_Negative_x_us_ally,-0.0358000227642297,0.447780029549249,"",VN
Trade_Imports,Event_Neutral_x_z_trade_dep,-0.0209769472803112,0.00332220790255186,***,VN
Trade_Imports,Event_Neutral_x_FTA_Dummy,-0.0622869012931748,0.0367584300126572,**,VN
Trade_Imports,Event_Neutral_x_developed,-0.0146973965252799,0.618791727540426,"",VN
