h,estimate,se,pvalue,n,n_country,window_id,db,trade,pol_var
1,0.00516270019081953,0.00451467710127032,0.252815712543894,1386,24,10,GDELT,Trade_Imports,Pol_CHN_Partner
2,0.00763298431989086,0.00555584588321107,0.16948347895189,1386,24,10,GDELT,Trade_Imports,Pol_CHN_Partner
3,0.00633701724715553,0.00406201651571164,0.118744088056936,1386,24,10,GDELT,Trade_Imports,Pol_CHN_Partner
4,0.00552522334806557,0.00499593131048225,0.268750490831448,1386,24,10,GDELT,Trade_Imports,Pol_CHN_Partner
5,0.0048363857854367,0.00554726425546228,0.383289874788523,1386,24,10,GDELT,Trade_Imports,Pol_CHN_Partner
6,-0.00156376255548623,0.00427815023775408,0.714720998339179,1386,24,10,GDELT,Trade_Imports,Pol_CHN_Partner
0,0.0107109362776873,0.00287461144112882,0.000194506435532995,1386,24,10,GDELT,Trade_Imports,Pol_Partner_CHN
1,0.0056854924350461,0.00506872602207396,0.261998201755659,1386,24,10,GDELT,Trade_Imports,Pol_Partner_CHN
2,0.00968974611425958,0.00650271122369114,0.136195675355681,1386,24,10,GDELT,Trade_Imports,Pol_Partner_CHN
3,0.0097424177049903,0.00261881467414053,0.000199094166327662,1386,24,10,GDELT,Trade_Imports,Pol_Partner_CHN
4,0.00613446393466527,0.0041819309290892,0.142403946596705,1386,24,10,GDELT,Trade_Imports,Pol_Partner_CHN
5,0.0117484146486386,0.00430019890020613,0.00629390895006079,1386,24,10,GDELT,Trade_Imports,Pol_Partner_CHN
6,0.0065287562310509,0.00491639120878074,0.184192305210502,1386,24,10,GDELT,Trade_Imports,Pol_Partner_CHN
0,-0.00085106089670656,0.00205462462347366,0.678715032804788,1386,24,10,ICEWS,Trade_Total,Pol_Agg
1,-0.00159805097108231,0.00160349477465325,0.318956259507862,1386,24,10,ICEWS,Trade_Total,Pol_Agg
2,0.000521815829760047,0.00180853009343968,0.772940798129323,1386,24,10,ICEWS,Trade_Total,Pol_Agg
3,0.00104116082981248,0.00139696663581194,0.456089690561101,1386,24,10,ICEWS,Trade_Total,Pol_Agg
4,0.000500389317061953,0.00187092177317639,0.789118061389717,1386,24,10,ICEWS,Trade_Total,Pol_Agg
5,-0.000885604996636891,0.00217341918725722,0.683662188355447,1386,24,10,ICEWS,Trade_Total,Pol_Agg
6,-0.00124860163523242,0.00284242433914382,0.660463386802445,1386,24,10,ICEWS,Trade_Total,Pol_Agg
0,-0.00214122484940419,0.00273142632515353,0.433085952574762,1386,24,10,ICEWS,Trade_Total,Pol_CHN_Partner
1,-0.00133401808671113,0.00168227776831305,0.427787583645622,1386,24,10,ICEWS,Trade_Total,Pol_CHN_Partner
2,-0.00168910589771603,0.00132231165444731,0.201465070218064,1386,24,10,ICEWS,Trade_Total,Pol_CHN_Partner
3,-0.00165724715915319,0.00163741841407917,0.311485575994754,1386,24,10,ICEWS,Trade_Total,Pol_CHN_Partner
4,-0.00045300617027492,0.00190917497325091,0.812440741871579,1386,24,10,ICEWS,Trade_Total,Pol_CHN_Partner
5,-0.00308769305360261,0.00222971970841874,0.166116758357529,1386,24,10,ICEWS,Trade_Total,Pol_CHN_Partner
6,-0.000758366321588757,0.00320911388724283,0.813187142449952,1386,24,10,ICEWS,Trade_Total,Pol_CHN_Partner
0,0.000247673836270109,0.00159560938263739,0.876646227586352,1386,24,10,ICEWS,Trade_Total,Pol_Partner_CHN
1,-0.000471647219599386,0.00154756235046194,0.760542984417841,1386,24,10,ICEWS,Trade_Total,Pol_Partner_CHN
2,0.00240897748729165,0.0018559044822858,0.194284841086225,1386,24,10,ICEWS,Trade_Total,Pol_Partner_CHN
3,0.00140035692473896,0.00130579736750013,0.283533590736334,1386,24,10,ICEWS,Trade_Total,Pol_Partner_CHN
4,-0.000114473738856774,0.00131078642889523,0.930407534907274,1386,24,10,ICEWS,Trade_Total,Pol_Partner_CHN
5,-0.00032666459484664,0.00194979688122843,0.866946942052812,1386,24,10,ICEWS,Trade_Total,Pol_Partner_CHN
6,-0.00146511379548559,0.00255655408067761,0.566589526440104,1386,24,10,ICEWS,Trade_Total,Pol_Partner_CHN
0,-0.00311971701249259,0.00232764855714793,0.180152068725176,1386,24,10,ICEWS,Trade_Exports,Pol_Agg
1,-0.00400011706040489,0.00210627154412301,0.0575452897376838,1386,24,10,ICEWS,Trade_Exports,Pol_Agg
2,5.87281511909748e-05,0.00230125004782526,0.979640109347561,1386,24,10,ICEWS,Trade_Exports,Pol_Agg
3,-0.000417907373038794,0.0020444758024656,0.838034616692773,1386,24,10,ICEWS,Trade_Exports,Pol_Agg
4,-0.000685701810700715,0.00250072649127217,0.783930127079646,1386,24,10,ICEWS,Trade_Exports,Pol_Agg
5,-0.0016890844741946,0.00229273732740481,0.461298204903906,1386,24,10,ICEWS,Trade_Exports,Pol_Agg
6,-0.00306150513110146,0.00316168883037543,0.332887958200429,1386,24,10,ICEWS,Trade_Exports,Pol_Agg
0,-0.00458238018327258,0.00257418162780128,0.0750545454218234,1386,24,10,ICEWS,Trade_Exports,Pol_CHN_Partner
1,-0.00336069941829775,0.00245988164115273,0.171875034144084,1386,24,10,ICEWS,Trade_Exports,Pol_CHN_Partner
2,-0.00188867776357966,0.00222617058790191,0.396216583911936,1386,24,10,ICEWS,Trade_Exports,Pol_CHN_Partner
3,-0.00125276010325795,0.00237201264862937,0.597400606533599,1386,24,10,ICEWS,Trade_Exports,Pol_CHN_Partner
4,-0.0017908834823746,0.00236742258591731,0.449367625062477,1386,24,10,ICEWS,Trade_Exports,Pol_CHN_Partner
5,-0.00508016186267965,0.00253714952330151,0.0452513164114624,1386,24,10,ICEWS,Trade_Exports,Pol_CHN_Partner
6,-0.00291604868632434,0.00393188429105622,0.458304553515071,1386,24,10,ICEWS,Trade_Exports,Pol_CHN_Partner
0,-0.000725573659813033,0.00206625334774354,0.725472624942292,1386,24,10,ICEWS,Trade_Exports,Pol_Partner_CHN
1,-0.00220693986770934,0.00178339826362969,0.215904735577447,1386,24,10,ICEWS,Trade_Exports,Pol_Partner_CHN
2,0.000828729222132399,0.00218881367257598,0.704969868174698,1386,24,10,ICEWS,Trade_Exports,Pol_Partner_CHN
3,-0.000564785838488418,0.0015371872256488,0.71330939034126,1386,24,10,ICEWS,Trade_Exports,Pol_Partner_CHN
4,-0.00203836509544186,0.00179592246456169,0.256376928591159,1386,24,10,ICEWS,Trade_Exports,Pol_Partner_CHN
5,0.00112229538657983,0.00214407858092682,0.600668453318793,1386,24,10,ICEWS,Trade_Exports,Pol_Partner_CHN
6,-0.00237264108313218,0.00277979877550629,0.393365571231487,1386,24,10,ICEWS,Trade_Exports,Pol_Partner_CHN
0,0.00306253835464644,0.0027906213985286,0.272449282563799,1386,24,10,ICEWS,Trade_Imports,Pol_Agg
1,0.00208222779788569,0.00225177891980894,0.355120170010672,1386,24,10,ICEWS,Trade_Imports,Pol_Agg
2,0.00222112545254079,0.0029529288792496,0.451944568863841,1386,24,10,ICEWS,Trade_Imports,Pol_Agg
3,0.00427370424198696,0.00156808547490544,0.00642181583932053,1386,24,10,ICEWS,Trade_Imports,Pol_Agg
4,0.00286073292643509,0.00202115077803649,0.156951812868104,1386,24,10,ICEWS,Trade_Imports,Pol_Agg
5,0.00147360966906458,0.00240005374604064,0.539221750978093,1386,24,10,ICEWS,Trade_Imports,Pol_Agg
6,0.00123235770768464,0.00321635980998562,0.701606370924227,1386,24,10,ICEWS,Trade_Imports,Pol_Agg
0,0.00196961989073675,0.0038065240872577,0.604854164363788,1386,24,10,ICEWS,Trade_Imports,Pol_CHN_Partner
1,0.00124735354901548,0.00185139823808718,0.500479202451546,1386,24,10,ICEWS,Trade_Imports,Pol_CHN_Partner
2,0.000871369675253911,0.00241355991674305,0.718076358287012,1386,24,10,ICEWS,Trade_Imports,Pol_CHN_Partner
3,-0.000535737094597331,0.00195035443608389,0.783556685886607,1386,24,10,ICEWS,Trade_Imports,Pol_CHN_Partner
4,0.00135510591763907,0.00278966673190658,0.627137997001993,1386,24,10,ICEWS,Trade_Imports,Pol_CHN_Partner
5,0.000777023364608244,0.00298936800704011,0.794918559743523,1386,24,10,ICEWS,Trade_Imports,Pol_CHN_Partner
6,0.00232336460626695,0.00365887665107452,0.525432348510186,1386,24,10,ICEWS,Trade_Imports,Pol_CHN_Partner
0,0.00247009232712822,0.00242325804744711,0.308047755507486,1386,24,10,ICEWS,Trade_Imports,Pol_Partner_CHN
1,0.00259960834659146,0.00250567881128415,0.299509108507652,1386,24,10,ICEWS,Trade_Imports,Pol_Partner_CHN
2,0.00417108891383835,0.00250206477920988,0.0955027288889571,1386,24,10,ICEWS,Trade_Imports,Pol_Partner_CHN
3,0.00465079034478248,0.00201327222665886,0.020884538234648,1386,24,10,ICEWS,Trade_Imports,Pol_Partner_CHN
4,0.00285616912244736,0.00222834126865789,0.199931508379998,1386,24,10,ICEWS,Trade_Imports,Pol_Partner_CHN
5,-0.000544499700106424,0.00182692638102936,0.765671564426703,1386,24,10,ICEWS,Trade_Imports,Pol_Partner_CHN
6,-0.00038527570873565,0.00349715266608469,0.912275823983127,1386,24,10,ICEWS,Trade_Imports,Pol_Partner_CHN
0,-0.000770425242919674,0.00156306545494147,0.62208764135255,1386,24,10,Phoenix,Trade_Total,Pol_Agg
1,-0.000687947455547664,0.0010372994213174,0.507196002169414,1386,24,10,Phoenix,Trade_Total,Pol_Agg
2,-0.000715033767502938,0.000863972311961724,0.407890326217921,1386,24,10,Phoenix,Trade_Total,Pol_Agg
3,0.000697923362275644,0.000745107698039447,0.348926029600512,1386,24,10,Phoenix,Trade_Total,Pol_Agg
4,-0.00106616303486165,0.00103424067867516,0.302603896909433,1386,24,10,Phoenix,Trade_Total,Pol_Agg
5,-0.000389169787405224,0.00125813653811907,0.757076308970311,1386,24,10,Phoenix,Trade_Total,Pol_Agg
6,-0.00380114971475117,0.00167095050604386,0.0229153621668846,1386,24,10,Phoenix,Trade_Total,Pol_Agg
0,0.000275080322391241,0.00120595806705784,0.819567670266196,1386,24,10,Phoenix,Trade_Total,Pol_CHN_Partner
1,-0.000591514809468197,0.000790498431709136,0.454290794940289,1386,24,10,Phoenix,Trade_Total,Pol_CHN_Partner
2,6.12709708354011e-05,0.000901448961953675,0.94580997044735,1386,24,10,Phoenix,Trade_Total,Pol_CHN_Partner
3,-0.000619211547942975,0.00102359004312121,0.545218223212385,1386,24,10,Phoenix,Trade_Total,Pol_CHN_Partner
4,-0.000494986321810287,0.000831787130635183,0.551784824852509,1386,24,10,Phoenix,Trade_Total,Pol_CHN_Partner
5,-0.000672877112298943,0.00124814431745348,0.589816467657206,1386,24,10,Phoenix,Trade_Total,Pol_CHN_Partner
6,-0.00201597604973703,0.00128156932709811,0.115706623305091,1386,24,10,Phoenix,Trade_Total,Pol_CHN_Partner
0,-0.000546435587791522,0.00170628983916645,0.748780481306731,1386,24,10,Phoenix,Trade_Total,Pol_Partner_CHN
1,-0.000453005296635945,0.00151451826385937,0.764857255655131,1386,24,10,Phoenix,Trade_Total,Pol_Partner_CHN
2,-0.0013858706988081,0.000944040838164038,0.142098828430969,1386,24,10,Phoenix,Trade_Total,Pol_Partner_CHN
3,0.000560196395867303,0.00111123807288421,0.614177648655308,1386,24,10,Phoenix,Trade_Total,Pol_Partner_CHN
4,-0.00180551106150889,0.00135320922191626,0.182123957887802,1386,24,10,Phoenix,Trade_Total,Pol_Partner_CHN
5,0.000500379406231536,0.00124156860042165,0.686932072325213,1386,24,10,Phoenix,Trade_Total,Pol_Partner_CHN
6,-0.00409832071509747,0.00235803904732693,0.0822071634733498,1386,24,10,Phoenix,Trade_Total,Pol_Partner_CHN
0,-0.00331145771076277,0.0010858393055279,0.00229088613083889,1386,24,10,Phoenix,Trade_Exports,Pol_Agg
1,-0.0016523780426344,0.00108633273983305,0.128244604370934,1386,24,10,Phoenix,Trade_Exports,Pol_Agg
2,-0.00206738414140296,0.000969063116673073,0.0328932052282311,1386,24,10,Phoenix,Trade_Exports,Pol_Agg
3,0.00160416895446112,0.000965677658154159,0.096676356694454,1386,24,10,Phoenix,Trade_Exports,Pol_Agg
4,-0.000180774262442592,0.000772329242683665,0.8149355040062,1386,24,10,Phoenix,Trade_Exports,Pol_Agg
5,-0.00017489478279605,0.000911335030382298,0.847812294075102,1386,24,10,Phoenix,Trade_Exports,Pol_Agg
6,-0.00172162780078361,0.00190904166479482,0.367148083522306,1386,24,10,Phoenix,Trade_Exports,Pol_Agg
0,-0.00238425920980141,0.00116956945725424,0.0414921076926025,1386,24,10,Phoenix,Trade_Exports,Pol_CHN_Partner
1,-0.00150617215361472,0.000978158220346003,0.123608083460672,1386,24,10,Phoenix,Trade_Exports,Pol_CHN_Partner
2,-0.00168572866105371,0.000845754114023176,0.0462432318386465,1386,24,10,Phoenix,Trade_Exports,Pol_CHN_Partner
3,0.00038963106097444,0.00114013615731086,0.732545952498567,1386,24,10,Phoenix,Trade_Exports,Pol_CHN_Partner
4,-0.000521116877181526,0.000732739654648384,0.476966705620244,1386,24,10,Phoenix,Trade_Exports,Pol_CHN_Partner
5,-0.000506644675125983,0.00124850449743839,0.684888646366453,1386,24,10,Phoenix,Trade_Exports,Pol_CHN_Partner
6,-0.000517417158446406,0.00144929126200713,0.721081382937756,1386,24,10,Phoenix,Trade_Exports,Pol_CHN_Partner
0,-0.00172214692987642,0.00134614300004284,0.200784584160107,1386,24,10,Phoenix,Trade_Exports,Pol_Partner_CHN
1,-0.00128278779429906,0.00165277451078626,0.437665118784972,1386,24,10,Phoenix,Trade_Exports,Pol_Partner_CHN
2,-0.00162935059268289,0.00115701735433769,0.159061941087491,1386,24,10,Phoenix,Trade_Exports,Pol_Partner_CHN
3,0.000592823733930746,0.00115958952781051,0.609185920773973,1386,24,10,Phoenix,Trade_Exports,Pol_Partner_CHN
4,-0.000712318483697711,0.00121180690680397,0.556656360109513,1386,24,10,Phoenix,Trade_Exports,Pol_Partner_CHN
5,5.93551315086455e-06,0.00109133560115216,0.99566051822119,1386,24,10,Phoenix,Trade_Exports,Pol_Partner_CHN
6,-0.00333650778317871,0.00268996190009136,0.214844105127614,1386,24,10,Phoenix,Trade_Exports,Pol_Partner_CHN
0,0.00366339845728268,0.00272561888088307,0.178928612504344,1386,24,10,Phoenix,Trade_Imports,Pol_Agg
1,0.000979944360546909,0.00149348630372259,0.511730492699716,1386,24,10,Phoenix,Trade_Imports,Pol_Agg
2,0.00207261350877479,0.00123708508269384,0.0938555925752562,1386,24,10,Phoenix,Trade_Imports,Pol_Agg
3,-0.000237362206088035,0.0011717999429937,0.839477349759259,1386,24,10,Phoenix,Trade_Imports,Pol_Agg
4,-0.00238874547065789,0.00185626985702086,0.198145710699207,1386,24,10,Phoenix,Trade_Imports,Pol_Agg
5,-0.000539442268466998,0.00226647761346308,0.811874045961944,1386,24,10,Phoenix,Trade_Imports,Pol_Agg
6,-0.00602941590606105,0.00256976581609791,0.0189613465302542,1386,24,10,Phoenix,Trade_Imports,Pol_Agg
0,0.00458439659827912,0.0025914465429088,0.076885653772561,1386,24,10,Phoenix,Trade_Imports,Pol_CHN_Partner
1,0.000935000426790336,0.00114900445076738,0.415789154007975,1386,24,10,Phoenix,Trade_Imports,Pol_CHN_Partner
2,0.00343560417748853,0.00124321877888281,0.00571894502718122,1386,24,10,Phoenix,Trade_Imports,Pol_CHN_Partner
3,-0.00173600455853169,0.00107468391523032,0.106232122975652,1386,24,10,Phoenix,Trade_Imports,Pol_CHN_Partner
4,-0.000930323661581403,0.0013055157077048,0.476087068407567,1386,24,10,Phoenix,Trade_Imports,Pol_CHN_Partner
5,-0.000940092499032822,0.00182342847911367,0.606159565092958,1386,24,10,Phoenix,Trade_Imports,Pol_CHN_Partner
6,-0.00339918802193149,0.0019983316931549,0.088940561731501,1386,24,10,Phoenix,Trade_Imports,Pol_CHN_Partner
0,0.00181095825990406,0.0030410618639717,0.551507998266526,1386,24,10,Phoenix,Trade_Imports,Pol_Partner_CHN
1,0.00130944888638107,0.00156855070081173,0.403822154237705,1386,24,10,Phoenix,Trade_Imports,Pol_Partner_CHN
2,-0.000797524584633853,0.0016113132877667,0.620633192793906,1386,24,10,Phoenix,Trade_Imports,Pol_Partner_CHN
3,0.00104477219696456,0.00188786557241344,0.579979606743402,1386,24,10,Phoenix,Trade_Imports,Pol_Partner_CHN
4,-0.00314383767183826,0.00212752315713008,0.139488509433452,1386,24,10,Phoenix,Trade_Imports,Pol_Partner_CHN
5,0.00150243494826392,0.00216050365224257,0.486798655401558,1386,24,10,Phoenix,Trade_Imports,Pol_Partner_CHN
6,-0.00432958353582767,0.00318476960006466,0.173999213283447,1386,24,10,Phoenix,Trade_Imports,Pol_Partner_CHN
0,0.000433490888595281,0.00583667394557336,0.940795395660848,660,11,10,Tsinghua,Trade_Total,Pol_Agg
1,-0.0116732073572769,0.00938260400917431,0.213450614171849,660,11,10,Tsinghua,Trade_Total,Pol_Agg
2,0.0180285416715153,0.0100798244835805,0.0736829737212539,660,11,10,Tsinghua,Trade_Total,Pol_Agg
3,0.0188510769582882,0.0158862507671955,0.235374212945205,660,11,10,Tsinghua,Trade_Total,Pol_Agg
4,-0.0250955190116106,0.00936781971409517,0.00738628772297394,660,11,10,Tsinghua,Trade_Total,Pol_Agg
5,-0.0328678987532846,0.0223547538754368,0.141484104086926,660,11,10,Tsinghua,Trade_Total,Pol_Agg
6,0.0269304022835421,0.00845029120530614,0.00143796528448819,660,11,10,Tsinghua,Trade_Total,Pol_Agg
0,-0.0114237844425959,0.00853342232647121,0.180664846136256,660,11,10,Tsinghua,Trade_Exports,Pol_Agg
1,-0.0127086025233871,0.0106071444128396,0.230871380502477,660,11,10,Tsinghua,Trade_Exports,Pol_Agg
2,-0.00965896230009788,0.0122713931990086,0.431216235823517,660,11,10,Tsinghua,Trade_Exports,Pol_Agg
3,0.0265137969721779,0.0172719222947858,0.124763972220873,660,11,10,Tsinghua,Trade_Exports,Pol_Agg
4,-0.0250819642610999,0.00924275176587903,0.00665383728727325,660,11,10,Tsinghua,Trade_Exports,Pol_Agg
5,-0.0277767996914006,0.0245393637977834,0.257664590911997,660,11,10,Tsinghua,Trade_Exports,Pol_Agg
6,0.0368049761021285,0.0116203706463134,0.00153871696248017,660,11,10,Tsinghua,Trade_Exports,Pol_Agg
0,0.00319603776817796,0.00861407818720668,0.710618962401367,660,11,10,Tsinghua,Trade_Imports,Pol_Agg
1,0.00408916464907412,0.0107313984387483,0.703168548717318,660,11,10,Tsinghua,Trade_Imports,Pol_Agg
2,0.0475975806463952,0.0151643220856389,0.0016964857566426,660,11,10,Tsinghua,Trade_Imports,Pol_Agg
3,0.0108864842076192,0.0134556201697747,0.418477208693997,660,11,10,Tsinghua,Trade_Imports,Pol_Agg
4,-0.0147211199475385,0.0192392363971314,0.444175475981004,660,11,10,Tsinghua,Trade_Imports,Pol_Agg
5,-0.0449214446549114,0.0164405040322043,0.00628815880056109,660,11,10,Tsinghua,Trade_Imports,Pol_Agg
6,0.0106901441960902,0.0111463365323226,0.337522252276918,660,11,10,Tsinghua,Trade_Imports,Pol_Agg
0,0.00144455760444427,0.00298727044573059,0.628690301201446,1404,25,11,GDELT,Trade_Total,Pol_Agg
1,1.98055746036347e-05,0.00233616780172674,0.993235771468251,1404,25,11,GDELT,Trade_Total,Pol_Agg
2,0.000979767750774109,0.00383461428438834,0.798332150250902,1404,25,11,GDELT,Trade_Total,Pol_Agg
3,0.00137042572896153,0.00316511961252894,0.665031080971477,1404,25,11,GDELT,Trade_Total,Pol_Agg
4,0.00194927431411316,0.00416766252836112,0.639989093311555,1404,25,11,GDELT,Trade_Total,Pol_Agg
5,0.00199522907570449,0.00454764929342917,0.660850987774958,1404,25,11,GDELT,Trade_Total,Pol_Agg
6,-0.0010150963740179,0.00359630014910536,0.777743153675293,1404,25,11,GDELT,Trade_Total,Pol_Agg
0,0.00101506688716041,0.00267086048864963,0.703906532957668,1404,25,11,GDELT,Trade_Total,Pol_CHN_Partner
1,0.000749022015233376,0.00212185467453308,0.724085855971171,1404,25,11,GDELT,Trade_Total,Pol_CHN_Partner
2,3.16423758917397e-05,0.00394651107270875,0.993602781741321,1404,25,11,GDELT,Trade_Total,Pol_CHN_Partner
3,0.00104704591593778,0.0030820121114577,0.734061347872549,1404,25,11,GDELT,Trade_Total,Pol_CHN_Partner
4,0.000464133001624635,0.004053112659943,0.90883135453828,1404,25,11,GDELT,Trade_Total,Pol_CHN_Partner
5,0.00078406539523538,0.00476557420518386,0.869316331750782,1404,25,11,GDELT,Trade_Total,Pol_CHN_Partner
6,-0.00300634778545159,0.00405337371203643,0.458275024951022,1404,25,11,GDELT,Trade_Total,Pol_CHN_Partner
0,0.00258208968946567,0.00311818415352029,0.40762814535159,1404,25,11,GDELT,Trade_Total,Pol_Partner_CHN
1,0.000419818777246013,0.00259582243429426,0.871519566586786,1404,25,11,GDELT,Trade_Total,Pol_Partner_CHN
2,0.00111527293355062,0.00319974465428358,0.727426716541939,1404,25,11,GDELT,Trade_Total,Pol_Partner_CHN
3,0.000660003528552746,0.00273612559936215,0.809385938769288,1404,25,11,GDELT,Trade_Total,Pol_Partner_CHN
4,0.00337161481771643,0.00359049462489009,0.347710673146192,1404,25,11,GDELT,Trade_Total,Pol_Partner_CHN
5,0.00218298605380678,0.00377796626724962,0.563385367654547,1404,25,11,GDELT,Trade_Total,Pol_Partner_CHN
6,0.000640125310091508,0.00311927976236131,0.837403571051474,1404,25,11,GDELT,Trade_Total,Pol_Partner_CHN
0,0.003353672629237,0.00395538865628288,0.396507944684562,1404,25,11,GDELT,Trade_Exports,Pol_Agg
1,-0.00103043036627779,0.00342437669101952,0.76348286271161,1404,25,11,GDELT,Trade_Exports,Pol_Agg
2,-0.00137777450650343,0.00503398199795581,0.7843192031796,1404,25,11,GDELT,Trade_Exports,Pol_Agg
3,-0.000534110146030245,0.00351109496844956,0.879091755565833,1404,25,11,GDELT,Trade_Exports,Pol_Agg
4,-0.00171962700898264,0.0039356743355762,0.662159751752686,1404,25,11,GDELT,Trade_Exports,Pol_Agg
5,-0.000399355685210175,0.00487221149025073,0.934673750812221,1404,25,11,GDELT,Trade_Exports,Pol_Agg
6,-0.00241603254309064,0.00409524424612261,0.555217098911537,1404,25,11,GDELT,Trade_Exports,Pol_Agg
0,0.00016729517523614,0.00405997430944313,0.967131695201019,1404,25,11,GDELT,Trade_Exports,Pol_CHN_Partner
1,-0.000993843194762146,0.0033495864257622,0.766690792446602,1404,25,11,GDELT,Trade_Exports,Pol_CHN_Partner
2,-0.00239162517643002,0.00527871487248662,0.650498632984206,1404,25,11,GDELT,Trade_Exports,Pol_CHN_Partner
3,-0.000657151337493498,0.00375785581486671,0.861178627949771,1404,25,11,GDELT,Trade_Exports,Pol_CHN_Partner
4,-0.00429938184903948,0.00402929811225315,0.285958302170389,1404,25,11,GDELT,Trade_Exports,Pol_CHN_Partner
5,-0.00151219518325335,0.00471851573746687,0.748603644328469,1404,25,11,GDELT,Trade_Exports,Pol_CHN_Partner
6,-0.00151748324355752,0.00429278941568414,0.723716739396606,1404,25,11,GDELT,Trade_Exports,Pol_CHN_Partner
0,0.0060578151986208,0.00317596653704597,0.0564697617125124,1404,25,11,GDELT,Trade_Exports,Pol_Partner_CHN
1,-0.000719424607171064,0.00289086170190107,0.80346780259744,1404,25,11,GDELT,Trade_Exports,Pol_Partner_CHN
2,-0.00175330983467176,0.00386582515151279,0.650159296087748,1404,25,11,GDELT,Trade_Exports,Pol_Partner_CHN
3,-0.000958691789567061,0.00305308305335658,0.753515140320648,1404,25,11,GDELT,Trade_Exports,Pol_Partner_CHN
4,0.000997819829916086,0.00314231646316086,0.750831802200432,1404,25,11,GDELT,Trade_Exports,Pol_Partner_CHN
5,-8.03460417600191e-05,0.00431215888995109,0.985134323951363,1404,25,11,GDELT,Trade_Exports,Pol_Partner_CHN
6,-0.000941309806239052,0.00324717820923635,0.77190385198263,1404,25,11,GDELT,Trade_Exports,Pol_Partner_CHN
0,0.00389542844276654,0.00443510243145639,0.379771397077582,1404,25,11,GDELT,Trade_Imports,Pol_Agg
1,-0.00059160985609683,0.00435572004872936,0.891960683301745,1404,25,11,GDELT,Trade_Imports,Pol_Agg
2,0.0059074459510079,0.00617003572135421,0.338344648757978,1404,25,11,GDELT,Trade_Imports,Pol_Agg
3,0.00613787834558526,0.00511466504353853,0.230118057615468,1404,25,11,GDELT,Trade_Imports,Pol_Agg
4,0.00495991316873574,0.00541609463958682,0.359785974204547,1404,25,11,GDELT,Trade_Imports,Pol_Agg
5,0.00740638344898317,0.00417827525517854,0.0762960939274506,1404,25,11,GDELT,Trade_Imports,Pol_Agg
6,0.00342909464065139,0.00432758085895371,0.428138313218001,1404,25,11,GDELT,Trade_Imports,Pol_Agg
0,0.00505417004755543,0.00415725040668022,0.224080824855773,1404,25,11,GDELT,Trade_Imports,Pol_CHN_Partner
1,0.00184949228773292,0.00404118300298033,0.6471959342032,1404,25,11,GDELT,Trade_Imports,Pol_CHN_Partner
2,0.00618149802041713,0.00531557552960775,0.244868914293538,1404,25,11,GDELT,Trade_Imports,Pol_CHN_Partner
3,0.00540016658802892,0.00443590737653221,0.223461240753084,1404,25,11,GDELT,Trade_Imports,Pol_CHN_Partner
4,0.00530748415836563,0.00533263051358841,0.319597944831862,1404,25,11,GDELT,Trade_Imports,Pol_CHN_Partner
5,0.00656778450752935,0.00476934330889273,0.168486398999592,1404,25,11,GDELT,Trade_Imports,Pol_CHN_Partner
6,-0.00320188828408972,0.00443086806979875,0.469905832440671,1404,25,11,GDELT,Trade_Imports,Pol_CHN_Partner
0,0.00251797312929829,0.00407353799724965,0.536490119542492,1404,25,11,GDELT,Trade_Imports,Pol_Partner_CHN
1,0.000321260265039541,0.00448544599838285,0.942902083648204,1404,25,11,GDELT,Trade_Imports,Pol_Partner_CHN
2,0.00494709952710815,0.0055306324491732,0.371059380619083,1404,25,11,GDELT,Trade_Imports,Pol_Partner_CHN
3,0.00481202154130961,0.00434057707438707,0.267597031423815,1404,25,11,GDELT,Trade_Imports,Pol_Partner_CHN
4,0.0052204393198712,0.00475895815391351,0.272654047867014,1404,25,11,GDELT,Trade_Imports,Pol_Partner_CHN
5,0.0064234425055444,0.00399504115020104,0.107867179732324,1404,25,11,GDELT,Trade_Imports,Pol_Partner_CHN
6,0.00554606733115053,0.00427797011768979,0.194829109990845,1404,25,11,GDELT,Trade_Imports,Pol_Partner_CHN
0,-0.00141928012331165,0.00154158747866332,0.357227222340023,1404,25,11,ICEWS,Trade_Total,Pol_Agg
1,-0.00177321289242473,0.00126605041757679,0.161337814780117,1404,25,11,ICEWS,Trade_Total,Pol_Agg
2,3.1897856642889e-05,0.0015764044362143,0.983856255344606,1404,25,11,ICEWS,Trade_Total,Pol_Agg
3,-0.000570737688188167,0.00162449965870226,0.725339764361847,1404,25,11,ICEWS,Trade_Total,Pol_Agg
4,-0.000282304296151959,0.00173384663551517,0.870660439073862,1404,25,11,ICEWS,Trade_Total,Pol_Agg
5,-0.000223329973320972,0.00183412268735305,0.903085986719915,1404,25,11,ICEWS,Trade_Total,Pol_Agg
6,-0.00115088072547206,0.00198933610174842,0.562909704457196,1404,25,11,ICEWS,Trade_Total,Pol_Agg
0,-0.00141112940535335,0.00161549579137036,0.382392686528286,1404,25,11,ICEWS,Trade_Total,Pol_CHN_Partner
1,-0.00132509653215446,0.00124111506916226,0.285671138404225,1404,25,11,ICEWS,Trade_Total,Pol_CHN_Partner
2,-0.0010861362775413,0.00141775860351105,0.443620407262965,1404,25,11,ICEWS,Trade_Total,Pol_CHN_Partner
3,-0.00220628426974335,0.00141475243489093,0.118881787764986,1404,25,11,ICEWS,Trade_Total,Pol_CHN_Partner
