window_length,window_id,window_midpoint,db,trade,lag_order,avg_response_lag,immediate_share,peak_lag,sig_lags_count,sum_abs_coef,n,n_country
60,8,2011-07-01,ICEWS,Trade_Total,6,3.03136943472605,0.105277131419218,4,1,0.0183421729486574,1380,23
60,8,2011-07-01,ICEWS,Trade_Total,12,5.46185082184671,0.0636337305822795,4,1,0.0296683413751163,1380,23
60,8,2011-07-01,ICEWS,Trade_Exports,3,1.38205746396581,0.12388987558539,1,0,0.00444191333711565,1380,23
60,8,2011-07-01,ICEWS,Trade_Exports,6,4.01682075440712,0.045861266842459,6,1,0.0144646564756498,1380,23
60,8,2011-07-01,ICEWS,Trade_Exports,12,6.97690059367019,0.0192509413482997,12,1,0.0261782713573452,1380,23
60,8,2011-07-01,ICEWS,Trade_Imports,3,2.22796084452574,0.156342570326652,3,1,0.0236391522130514,1380,23
60,8,2011-07-01,ICEWS,Trade_Imports,6,3.60002490405869,0.0742042835378313,4,4,0.0485401411012035,1380,23
60,8,2011-07-01,ICEWS,Trade_Imports,12,5.7839108786048,0.0456275748704897,4,5,0.073327632301087,1380,23
60,8,2011-07-01,Phoenix,Trade_Total,3,2.21125226808214,0.0616198661000607,3,0,0.00308147123070923,1380,23
60,8,2011-07-01,Phoenix,Trade_Total,6,4.02479696021938,0.038688633275948,6,0,0.00756353265675478,1380,23
60,8,2011-07-01,Phoenix,Trade_Total,12,7.18159429415355,0.0319728018890276,8,0,0.0201664193995269,1380,23
60,8,2011-07-01,Phoenix,Trade_Exports,3,0.913023062140742,0.483005197534777,0,0,0.009577677578138,1380,23
60,8,2011-07-01,Phoenix,Trade_Exports,6,3.10912592922217,0.262525871415061,6,0,0.0185111353567101,1380,23
60,8,2011-07-01,Phoenix,Trade_Exports,12,5.54697574443604,0.159280687643973,6,1,0.0293605163769392,1380,23
60,8,2011-07-01,Phoenix,Trade_Imports,3,0.891825896446347,0.546764259980178,0,1,0.0146285793411972,1380,23
60,8,2011-07-01,Phoenix,Trade_Imports,6,1.62532101867848,0.449296501687818,0,1,0.0179662208096079,1380,23
60,8,2011-07-01,Phoenix,Trade_Imports,12,7.1141336786455,0.128987839941424,8,3,0.0536702220449344,1380,23
60,8,2011-07-01,Tsinghua,Trade_Total,3,1.88128934834079,0.191804793729965,3,0,0.0124989488619094,660,11
60,8,2011-07-01,Tsinghua,Trade_Total,6,3.37761752573888,0.108673644122896,3,1,0.023336782272608,660,11
60,8,2011-07-01,Tsinghua,Trade_Total,12,5.49805108811995,0.0729384079720155,11,2,0.0397869815031062,660,11
60,8,2011-07-01,Tsinghua,Trade_Exports,3,1.46645648751691,0.251192421687566,1,0,0.0110078192207129,660,11
60,8,2011-07-01,Tsinghua,Trade_Exports,6,4.07691313233782,0.0850639254678098,6,1,0.0342294828975353,660,11
60,8,2011-07-01,Tsinghua,Trade_Exports,12,6.55644791737084,0.0272418000089745,6,4,0.0587873079745846,660,11
60,8,2011-07-01,Tsinghua,Trade_Imports,3,2.23060419310054,0.12120197151256,3,1,0.0190540199673519,660,11
60,8,2011-07-01,Tsinghua,Trade_Imports,6,3.49241530250123,0.0592264676988022,4,2,0.0420527047149696,660,11
60,8,2011-07-01,Tsinghua,Trade_Imports,12,5.63888333210565,0.0554508515482573,4,2,0.0740998481670657,660,11
60,9,2012-07-01,GDELT,Trade_Total,3,0.996306689737134,0.481068359179198,0,0,0.00393464774305293,1380,23
60,9,2012-07-01,GDELT,Trade_Total,6,3.984477577599,0.177052450690918,6,0,0.0106513874258339,1380,23
60,9,2012-07-01,GDELT,Trade_Total,12,5.75060181484642,0.109881422157468,6,1,0.0164781578326011,1380,23
60,9,2012-07-01,GDELT,Trade_Exports,3,1.62146895502983,0.2530556343413,3,1,0.0342101762299947,1380,23
60,9,2012-07-01,GDELT,Trade_Exports,6,3.49667674167283,0.145841218375356,6,3,0.0577467027017779,1380,23
60,9,2012-07-01,GDELT,Trade_Exports,12,5.49920233395243,0.0981785407662012,6,4,0.0793626792020355,1380,23
60,9,2012-07-01,GDELT,Trade_Imports,3,1.62268123193361,0.260863568587537,3,2,0.0378167621259509,1380,23
60,9,2012-07-01,GDELT,Trade_Imports,6,2.99425786407368,0.169478305690606,5,3,0.0539707390893894,1380,23
60,9,2012-07-01,GDELT,Trade_Imports,12,4.75487631469352,0.130827303399947,5,2,0.0693012309124323,1380,23
60,9,2012-07-01,ICEWS,Trade_Total,3,1.61909286647732,0.153705953871124,1,0,0.00613845406661738,1380,23
60,9,2012-07-01,ICEWS,Trade_Total,6,3.11060143879254,0.0848937636111299,1,0,0.0105298060118357,1380,23
60,9,2012-07-01,ICEWS,Trade_Total,12,5.77740609432566,0.0516298160385665,10,0,0.0187495696028398,1380,23
60,9,2012-07-01,ICEWS,Trade_Exports,3,1.33733421627393,0.27124507302219,1,1,0.020747259662741,1380,23
60,9,2012-07-01,ICEWS,Trade_Exports,6,3.0211756261899,0.161304638420026,1,1,0.0354147687826052,1380,23
60,9,2012-07-01,ICEWS,Trade_Exports,12,5.15144018198173,0.123642005594755,1,2,0.0498128588169887,1380,23
60,9,2012-07-01,ICEWS,Trade_Imports,3,1.89446740344574,0.222259498119397,3,1,0.0238855770788388,1380,23
60,9,2012-07-01,ICEWS,Trade_Imports,6,3.17530218081754,0.125553085202065,4,2,0.0434580765901289,1380,23
60,9,2012-07-01,ICEWS,Trade_Imports,12,5.45503470913587,0.0861100539555592,4,3,0.0649087687192734,1380,23
60,9,2012-07-01,Phoenix,Trade_Total,3,1.50876461187191,0.282074871446394,0,0,0.0101373179047799,1380,23
60,9,2012-07-01,Phoenix,Trade_Total,6,3.49759022067539,0.14328997786317,6,0,0.0218878939215397,1380,23
60,9,2012-07-01,Phoenix,Trade_Total,12,5.63043731411574,0.0999136912367452,6,1,0.0323157487781857,1380,23
60,9,2012-07-01,Phoenix,Trade_Exports,3,1.17303883960396,0.437509137249437,0,1,0.0214600581366727,1380,23
60,9,2012-07-01,Phoenix,Trade_Exports,6,2.79694346939611,0.265688235704155,0,1,0.0369138625989299,1380,23
60,9,2012-07-01,Phoenix,Trade_Exports,12,4.89788133072781,0.187071044870929,0,1,0.0529587596837694,1380,23
60,9,2012-07-01,Phoenix,Trade_Imports,3,0.719858678055549,0.672126195977759,0,0,0.0114410370525678,1380,23
60,9,2012-07-01,Phoenix,Trade_Imports,6,2.73000593793776,0.401708763790743,0,0,0.0185561247603122,1380,23
60,9,2012-07-01,Phoenix,Trade_Imports,12,7.66163117724075,0.133218716543075,11,2,0.0528802392624667,1380,23
60,9,2012-07-01,Tsinghua,Trade_Total,3,2.01557434212351,0.159643135684785,3,0,0.00587723703119416,660,11
60,9,2012-07-01,Tsinghua,Trade_Total,6,4.7182237364665,0.0487725235012106,6,1,0.0226144970463931,660,11
60,9,2012-07-01,Tsinghua,Trade_Total,12,6.40361503350822,0.0308550367702721,7,2,0.0407173837295512,660,11
60,9,2012-07-01,Tsinghua,Trade_Exports,3,2.26766315475171,0.00600880862730562,2,0,0.00543190150741173,660,11
60,9,2012-07-01,Tsinghua,Trade_Exports,6,4.76206950808481,0.015093557590599,6,2,0.0424766902543192,660,11
60,9,2012-07-01,Tsinghua,Trade_Exports,12,6.24593395449467,0.0306038630947767,6,5,0.0697835678062798,660,11
60,9,2012-07-01,Tsinghua,Trade_Imports,3,2.12183101306172,0.12891647108884,3,1,0.0226214371482748,660,11
60,9,2012-07-01,Tsinghua,Trade_Imports,6,2.99389811857757,0.0682701058954245,4,1,0.036302071576075,660,11
60,9,2012-07-01,Tsinghua,Trade_Imports,12,4.86937390558854,0.0344039597676378,4,1,0.0538029786527127,660,11
60,10,2013-07-01,GDELT,Trade_Total,3,1.39967599875304,0.157146857079788,1,0,0.00220018594345711,1389,24
60,10,2013-07-01,GDELT,Trade_Total,6,4.66303558187502,0.0180865051899278,6,0,0.00796744923766644,1386,24
60,10,2013-07-01,GDELT,Trade_Total,12,7.27084140878442,0.0119535499475207,6,0,0.0187036014310638,1380,23
60,10,2013-07-01,GDELT,Trade_Exports,3,1.60115475792754,0.218536280514484,3,2,0.0289604370322982,1389,24
60,10,2013-07-01,GDELT,Trade_Exports,6,3.24377216626883,0.132807020762862,6,2,0.0442248834906865,1386,24
60,10,2013-07-01,GDELT,Trade_Exports,12,5.33527343056927,0.0835979444795149,6,2,0.05878799313291,1380,23
60,10,2013-07-01,GDELT,Trade_Imports,3,1.59216793765348,0.286703000176148,3,2,0.0427548119301661,1389,24
60,10,2013-07-01,GDELT,Trade_Imports,6,2.70556071081031,0.210930534296654,0,3,0.0562148359950889,1386,24
60,10,2013-07-01,GDELT,Trade_Imports,12,3.87873185423292,0.184939781719422,0,3,0.0640550075547542,1380,23
60,10,2013-07-01,ICEWS,Trade_Total,3,1.37728312798475,0.0068504121305182,1,0,0.00336851367927415,1389,24
60,10,2013-07-01,ICEWS,Trade_Total,6,3.76104736892831,0.000231768717954591,1,0,0.00917288900840516,1386,24
60,10,2013-07-01,ICEWS,Trade_Total,12,5.97513207061977,0.0102684467680259,1,0,0.0160866524073062,1380,23
60,10,2013-07-01,ICEWS,Trade_Exports,3,1.39733688777251,0.240615425856303,1,1,0.0218445975444598,1389,24
60,10,2013-07-01,ICEWS,Trade_Exports,6,2.78018675098374,0.161880818767303,1,1,0.0333466484815696,1386,24
60,10,2013-07-01,ICEWS,Trade_Exports,12,5.71774286684215,0.10069780833929,1,2,0.0513018929197296,1380,23
60,10,2013-07-01,ICEWS,Trade_Imports,3,1.63765704144256,0.288888127679347,3,1,0.0263173059372369,1389,24
60,10,2013-07-01,ICEWS,Trade_Imports,6,2.3349379171582,0.230386184379669,3,1,0.0339619429673556,1386,24
60,10,2013-07-01,ICEWS,Trade_Imports,12,5.17443529899406,0.153735319301116,12,1,0.0509138534080044,1380,23
60,10,2013-07-01,Phoenix,Trade_Total,3,1.00615417049898,0.306713270125465,1,0,0.0075204767091594,1389,24
60,10,2013-07-01,Phoenix,Trade_Total,6,3.77875279988893,0.101970684298721,6,1,0.0211236753266041,1386,24
60,10,2013-07-01,Phoenix,Trade_Total,12,5.67884135761877,0.0620643482433557,6,1,0.0310490870377441,1380,23
60,10,2013-07-01,Phoenix,Trade_Exports,3,0.841100533102131,0.455582845773369,0,3,0.0206223938297649,1389,24
60,10,2013-07-01,Phoenix,Trade_Exports,6,2.18390355155906,0.296285322511516,0,3,0.0316870490127885,1386,24
60,10,2013-07-01,Phoenix,Trade_Exports,12,4.83799824933855,0.193111154998542,0,3,0.0484890526770575,1380,23
60,10,2013-07-01,Phoenix,Trade_Imports,3,0.86423442003658,0.549043198482258,0,0,0.0185741064115225,1389,24
60,10,2013-07-01,Phoenix,Trade_Imports,6,3.11981042331566,0.309665753311352,6,1,0.0333567414588441,1386,24
60,10,2013-07-01,Phoenix,Trade_Imports,12,6.21973072735487,0.160232586643252,0,4,0.0694324691967073,1380,23
60,10,2013-07-01,Tsinghua,Trade_Total,3,2.19640699187628,0.131389822107106,3,0,0.0113445664522349,660,11
60,10,2013-07-01,Tsinghua,Trade_Total,6,4.03689843589356,0.0434168306502901,6,3,0.0258623102699766,660,11
60,10,2013-07-01,Tsinghua,Trade_Total,12,6.1790644341102,0.0208142081942587,6,6,0.0424095352769883,660,11
60,10,2013-07-01,Tsinghua,Trade_Exports,3,1.12698911358214,0.382607962788511,0,0,0.00515634244070232,660,11
60,10,2013-07-01,Tsinghua,Trade_Exports,6,4.51227258741594,0.0279259726174566,6,2,0.0311230498982806,660,11
60,10,2013-07-01,Tsinghua,Trade_Exports,12,6.76960161600603,0.0130730999588563,6,4,0.0584241746209164,660,11
60,10,2013-07-01,Tsinghua,Trade_Imports,3,2.42495862057633,0.0470844118140957,3,2,0.0286660778684198,660,11
60,10,2013-07-01,Tsinghua,Trade_Imports,6,2.93669936955625,0.0240009285295442,3,2,0.0358787853658563,660,11
60,10,2013-07-01,Tsinghua,Trade_Imports,12,5.26642569202917,0.0290777365020903,3,2,0.0524531448064549,660,11
60,11,2014-07-01,GDELT,Trade_Total,3,2.08645879096259,0.243042423973489,3,0,0.00401657093327274,1410,25
60,11,2014-07-01,GDELT,Trade_Total,6,3.81525345684105,0.113319092316393,4,0,0.00984063130258868,1404,25
60,11,2014-07-01,GDELT,Trade_Total,12,6.93209376603244,0.0523925796556189,11,0,0.0220133668296034,1392,24
60,11,2014-07-01,GDELT,Trade_Exports,3,1.11432702202888,0.377696771645486,0,0,0.00995328655323425,1410,25
60,11,2014-07-01,GDELT,Trade_Exports,6,1.91495790841863,0.343339533836127,0,0,0.0122558404981874,1404,25
60,11,2014-07-01,GDELT,Trade_Exports,12,5.9976855812934,0.161148060433387,8,0,0.0251232054942956,1392,24
60,11,2014-07-01,GDELT,Trade_Imports,3,2.08866158168063,0.180277252991936,3,0,0.020504689907252,1410,25
60,11,2014-07-01,GDELT,Trade_Imports,6,3.38002602509511,0.108222205297708,5,0,0.0316004540093911,1404,25
60,11,2014-07-01,GDELT,Trade_Imports,12,5.54194959654507,0.0869952887760241,11,0,0.0463848789533069,1392,24
60,11,2014-07-01,ICEWS,Trade_Total,3,1.52076059889073,0.19286584669967,1,0,0.0056356980650281,1410,25
60,11,2014-07-01,ICEWS,Trade_Total,6,3.01674577696469,0.124399527306183,1,0,0.00878721237843104,1404,25
60,11,2014-07-01,ICEWS,Trade_Total,12,5.86568597156605,0.0611754005748271,11,0,0.0150788384689056,1392,24
60,11,2014-07-01,ICEWS,Trade_Exports,3,1.83990697221538,0.131131317263362,3,2,0.0222132753648546,1410,25
60,11,2014-07-01,ICEWS,Trade_Exports,6,2.8317129684857,0.100512817116842,3,2,0.0324189656798687,1404,25
60,11,2014-07-01,ICEWS,Trade_Exports,12,4.36928054071919,0.0718855286030149,1,1,0.0403146576473833,1392,24
60,11,2014-07-01,ICEWS,Trade_Imports,3,1.91732359635226,0.165544769215791,3,1,0.0203139264471404,1410,25
60,11,2014-07-01,ICEWS,Trade_Imports,6,2.76732648355118,0.129228142005697,3,1,0.0293326529507762,1404,25
60,11,2014-07-01,ICEWS,Trade_Imports,12,5.88174893126639,0.0759814151639479,12,1,0.0499256602250239,1392,24
60,11,2014-07-01,Phoenix,Trade_Total,3,1.77301800880858,0.0744831977956839,1,0,0.00656568403136975,1410,25
60,11,2014-07-01,Phoenix,Trade_Total,6,3.84903801361183,0.0690314920131023,6,1,0.0192455107246249,1404,25
60,11,2014-07-01,Phoenix,Trade_Total,12,5.03314455827595,0.0748073669395691,6,1,0.0246069595327977,1392,24
60,11,2014-07-01,Phoenix,Trade_Exports,3,1.02676476736033,0.309125136576309,1,2,0.0145231442083052,1410,25
60,11,2014-07-01,Phoenix,Trade_Exports,6,2.3964752827086,0.185607036011756,1,2,0.0216864328135623,1404,25
60,11,2014-07-01,Phoenix,Trade_Exports,12,4.8335517640868,0.122046872552085,1,1,0.0331395621712085,1392,24
60,11,2014-07-01,Phoenix,Trade_Imports,3,1.47469383037206,0.352410744988429,0,2,0.0217173969808468,1410,25
60,11,2014-07-01,Phoenix,Trade_Imports,6,3.39827330875165,0.194704544242195,6,2,0.0447686246943129,1404,25
60,11,2014-07-01,Phoenix,Trade_Imports,12,5.28083812013654,0.146289205826676,0,4,0.0696479728425225,1392,24
60,11,2014-07-01,Tsinghua,Trade_Total,3,1.83892769211785,0.228100642150879,2,0,0.0152175571818514,660,11
60,11,2014-07-01,Tsinghua,Trade_Total,6,3.39065529615988,0.12810642963163,6,1,0.0255658299305623,660,11
60,11,2014-07-01,Tsinghua,Trade_Total,12,5.79242640299321,0.0780818733481612,7,2,0.0442711356678575,660,11
60,11,2014-07-01,Tsinghua,Trade_Exports,3,0.525903920758737,0.77733452250001,0,0,0.00737791403517254,660,11
60,11,2014-07-01,Tsinghua,Trade_Exports,6,4.20815964870597,0.150899662420107,6,2,0.0325760585143028,660,11
60,11,2014-07-01,Tsinghua,Trade_Exports,12,6.51965818338159,0.0859691725716984,6,4,0.0592067979321159,660,11
60,11,2014-07-01,Tsinghua,Trade_Imports,3,2.19738015341044,0.109407017730302,3,1,0.0300088287563245,660,11
60,11,2014-07-01,Tsinghua,Trade_Imports,6,3.3015915156996,0.0657360529988442,3,3,0.0500288813017305,660,11
60,11,2014-07-01,Tsinghua,Trade_Imports,12,5.00224322193815,0.0447153643364218,4,3,0.0677722861934725,660,11
60,12,2015-07-01,GDELT,Trade_Total,3,0.654413990595837,0.674623895400804,0,0,0.00917385278110305,1434,25
60,12,2015-07-01,GDELT,Trade_Total,6,3.12601274454549,0.339052622739597,0,1,0.0185891720200435,1428,25
60,12,2015-07-01,GDELT,Trade_Total,12,6.07217892465351,0.207908286680398,0,0,0.0307972160176554,1416,25
60,12,2015-07-01,GDELT,Trade_Exports,3,1.08698289841533,0.337154133231663,1,0,0.0153177936806337,1434,25
60,12,2015-07-01,GDELT,Trade_Exports,6,2.86276519059533,0.192447216885535,1,0,0.0299564043989374,1428,25
60,12,2015-07-01,GDELT,Trade_Exports,12,4.62160964003891,0.142223887118126,1,0,0.0383281678365521,1416,25
60,12,2015-07-01,GDELT,Trade_Imports,3,1.15412028768624,0.400549896979653,0,0,0.0354930473063738,1434,25
60,12,2015-07-01,GDELT,Trade_Imports,6,2.3898367165459,0.30074906273757,0,1,0.0466405160442878,1428,25
60,12,2015-07-01,GDELT,Trade_Imports,12,4.42583920627057,0.22377480842159,0,1,0.066068408872788,1416,25
60,12,2015-07-01,ICEWS,Trade_Total,3,2.11644744880628,0.0371551476643434,3,0,0.00744895546641337,1434,25
60,12,2015-07-01,ICEWS,Trade_Total,6,3.112541059436,0.0109500196681017,4,1,0.0120621128988204,1428,25
60,12,2015-07-01,ICEWS,Trade_Total,12,5.40395860749818,0.0262818470568345,4,1,0.0186743732672648,1416,25
60,12,2015-07-01,ICEWS,Trade_Exports,3,2.05916656762115,0.057312771711868,3,0,0.0124102989655574,1434,25
60,12,2015-07-01,ICEWS,Trade_Exports,6,2.88033441677381,0.0470545777556017,4,1,0.0182601557570536,1428,25
60,12,2015-07-01,ICEWS,Trade_Exports,12,6.4573470722092,0.0127339511051918,12,2,0.036989892591018,1416,25
60,12,2015-07-01,ICEWS,Trade_Imports,3,1.17363481437678,0.224182170261387,1,0,0.0187738341784727,1434,25
60,12,2015-07-01,ICEWS,Trade_Imports,6,2.24271824203988,0.157275563301896,1,0,0.025703819348545,1428,25
60,12,2015-07-01,ICEWS,Trade_Imports,12,4.81835964359911,0.0969950003396856,1,0,0.0434955707405419,1416,25
60,12,2015-07-01,Phoenix,Trade_Total,3,1.74276549112794,0.113373595657508,1,0,0.0061559191041097,1434,25
60,12,2015-07-01,Phoenix,Trade_Total,6,3.2841121470533,0.033634488369676,6,0,0.010324200423113,1428,25
60,12,2015-07-01,Phoenix,Trade_Total,12,7.1316022141443,0.0084336169764306,11,0,0.0228200020004912,1416,25
60,12,2015-07-01,Phoenix,Trade_Exports,3,1.01727827779558,0.353543956690782,1,2,0.0160135747590515,1434,25
60,12,2015-07-01,Phoenix,Trade_Exports,6,2.04084788568112,0.268433220740514,1,3,0.0204963580626991,1428,25
60,12,2015-07-01,Phoenix,Trade_Exports,12,4.19834853710432,0.171075550674249,1,3,0.0310706853668866,1416,25
60,12,2015-07-01,Phoenix,Trade_Imports,3,1.59483807945019,0.301220387051039,3,2,0.0257594197488087,1434,25
60,12,2015-07-01,Phoenix,Trade_Imports,6,2.83479572365343,0.214264478562126,0,3,0.0400765268340617,1428,25
60,12,2015-07-01,Phoenix,Trade_Imports,12,5.06604119455688,0.172002888817656,0,3,0.055799577777671,1416,25
60,12,2015-07-01,Tsinghua,Trade_Total,3,1.8252525855077,0.188307176842164,2,1,0.0169216225038076,660,11
60,12,2015-07-01,Tsinghua,Trade_Total,6,2.71519120686038,0.122806527158805,2,1,0.0227260503834389,660,11
60,12,2015-07-01,Tsinghua,Trade_Total,12,6.03173473679764,0.067110062067183,2,3,0.0476293200114325,660,11
60,12,2015-07-01,Tsinghua,Trade_Exports,3,1.84025112774703,0.0953012597652532,3,0,0.0147768112400463,660,11
60,12,2015-07-01,Tsinghua,Trade_Exports,6,3.68247487589178,0.0537218797106438,6,0,0.0302932920540453,660,11
60,12,2015-07-01,Tsinghua,Trade_Exports,12,6.2347048864152,0.0269178454413605,11,4,0.0641581538700809,660,11
60,12,2015-07-01,Tsinghua,Trade_Imports,3,2.08598239058958,0.0646127402023889,3,2,0.0543763431069671,660,11
60,12,2015-07-01,Tsinghua,Trade_Imports,6,3.1640322114165,0.0138458825774829,3,4,0.0752005892339096,660,11
60,12,2015-07-01,Tsinghua,Trade_Imports,12,3.78500194101777,0.0160063011800875,3,4,0.0832756994021498,660,11
60,13,2016-07-01,GDELT,Trade_Total,3,0.747669069660896,0.588974091181077,0,0,0.0157861905716633,1458,25
60,13,2016-07-01,GDELT,Trade_Total,6,1.70391680926625,0.467442315060307,0,0,0.0214999023806059,1452,25
60,13,2016-07-01,GDELT,Trade_Total,12,4.79781718796455,0.280960528781488,0,0,0.037030891146088,1440,25
60,13,2016-07-01,GDELT,Trade_Exports,3,1.69245550619583,0.143639113493538,2,0,0.0202158290069828,1458,25
60,13,2016-07-01,GDELT,Trade_Exports,6,2.62475120604123,0.123419353835609,2,0,0.027901743578311,1452,25
60,13,2016-07-01,GDELT,Trade_Exports,12,4.16876683033267,0.0856821785371171,2,0,0.0365213495298617,1440,25
60,13,2016-07-01,GDELT,Trade_Imports,3,1.06488646774489,0.401890084837416,0,0,0.0496131342543386,1458,25
60,13,2016-07-01,GDELT,Trade_Imports,6,1.53347517972684,0.361031188037363,0,0,0.0578531592664096,1452,25
60,13,2016-07-01,GDELT,Trade_Imports,12,4.25347491110241,0.230909608268739,0,0,0.0955002686291805,1440,25
60,13,2016-07-01,ICEWS,Trade_Total,3,1.56323796578271,0.267941573138587,2,0,0.00956054928859555,1458,25
60,13,2016-07-01,ICEWS,Trade_Total,6,2.5860890416777,0.178242956511288,2,0,0.0138636137976639,1452,25
60,13,2016-07-01,ICEWS,Trade_Total,12,5.62261049632706,0.117737959349639,10,0,0.025327155697218,1440,25
60,13,2016-07-01,ICEWS,Trade_Exports,3,2.13263273454947,0.00257304411291766,3,0,0.0110916444254692,1458,25
60,13,2016-07-01,ICEWS,Trade_Exports,6,3.14217855777697,0.00640429726042085,4,0,0.0166712110926828,1452,25
60,13,2016-07-01,ICEWS,Trade_Exports,12,6.3168118445281,0.00491905038897959,12,0,0.0356252924592398,1440,25
60,13,2016-07-01,ICEWS,Trade_Imports,3,1.34243776790978,0.259246378108231,1,0,0.0243549668945085,1458,25
60,13,2016-07-01,ICEWS,Trade_Imports,6,2.02288801415895,0.212952352341255,1,0,0.0291006201273512,1452,25
60,13,2016-07-01,ICEWS,Trade_Imports,12,4.81234850209777,0.138723877845897,1,0,0.0493662193952671,1440,25
60,13,2016-07-01,Phoenix,Trade_Total,3,1.91248894077994,0.125955032149452,3,0,0.00971660803183194,1458,25
60,13,2016-07-01,Phoenix,Trade_Total,6,2.88540650119787,0.0625844136319897,3,0,0.0141271844946344,1452,25
60,13,2016-07-01,Phoenix,Trade_Total,12,5.45485654043866,0.0259739458500315,3,0,0.0224809145384544,1440,25
60,13,2016-07-01,Phoenix,Trade_Exports,3,0.954058743397976,0.292599140181286,1,2,0.0167355408725354,1458,25
60,13,2016-07-01,Phoenix,Trade_Exports,6,2.3632484317331,0.181483494065484,1,2,0.0249853906884797,1452,25
60,13,2016-07-01,Phoenix,Trade_Exports,12,4.82545413301487,0.120501797908353,1,2,0.0359863567316966,1440,25
60,13,2016-07-01,Phoenix,Trade_Imports,3,1.98009337591895,0.125014701538026,3,2,0.0270720085031094,1458,25
60,13,2016-07-01,Phoenix,Trade_Imports,6,2.96247542243533,0.103918203056288,4,3,0.0395900277291724,1452,25
60,13,2016-07-01,Phoenix,Trade_Imports,12,4.72270802454253,0.0859182465075653,4,3,0.0536984239984302,1440,25
60,13,2016-07-01,Tsinghua,Trade_Total,3,1.3105186549833,0.335363667812221,2,1,0.0155895903756065,660,11
60,13,2016-07-01,Tsinghua,Trade_Total,6,1.97051343900483,0.267523494821271,2,2,0.0187093030015655,660,11
60,13,2016-07-01,Tsinghua,Trade_Total,12,6.20933382030144,0.116852156408887,2,5,0.0460928547036634,660,11
60,13,2016-07-01,Tsinghua,Trade_Exports,3,1.9344386091494,0.107097015733666,3,2,0.0160547895761346,660,11
60,13,2016-07-01,Tsinghua,Trade_Exports,6,3.6307074702753,0.0639900437210493,6,2,0.0302438581878262,660,11
60,13,2016-07-01,Tsinghua,Trade_Exports,12,5.91363395532016,0.0349919203651603,7,4,0.054246554860655,660,11
60,13,2016-07-01,Tsinghua,Trade_Imports,3,2.04306632146766,0.05144914818631,3,2,0.0472535255841872,660,11
60,13,2016-07-01,Tsinghua,Trade_Imports,6,3.42296069612229,0.00597702272395292,4,4,0.0673068052775184,660,11
60,13,2016-07-01,Tsinghua,Trade_Imports,12,4.81254208688995,0.00915054232884654,4,3,0.0852981502274876,660,11
60,14,2017-07-01,GDELT,Trade_Total,3,2.12518191141826,0.032646332103128,3,0,0.0155303019216405,1482,25
60,14,2017-07-01,GDELT,Trade_Total,6,4.67638447120449,0.0295678984132966,6,0,0.0351428999567119,1476,25
60,14,2017-07-01,GDELT,Trade_Total,12,6.76979808037248,0.0381139669957293,6,0,0.0527597575346266,1464,25
60,14,2017-07-01,GDELT,Trade_Exports,3,2.3152772716295,0.121240500871047,3,0,0.0178069050014231,1482,25
60,14,2017-07-01,GDELT,Trade_Exports,6,3.84041922045331,0.0770656952458258,6,1,0.0516032162580809,1476,25
60,14,2017-07-01,GDELT,Trade_Exports,12,5.64375670590144,0.0742366049811842,6,1,0.0727977609200922,1464,25
60,14,2017-07-01,GDELT,Trade_Imports,3,1.73835801505807,0.106884359335209,2,0,0.0315553098854915,1482,25
60,14,2017-07-01,GDELT,Trade_Imports,6,3.67395646718834,0.0498286142768031,6,0,0.0491112814198502,1476,25
60,14,2017-07-01,GDELT,Trade_Imports,12,5.99493146329796,0.02810793743313,10,0,0.0686963458445953,1464,25
60,14,2017-07-01,ICEWS,Trade_Total,3,0.92243533109515,0.610616249657853,0,0,0.0059862298479026,1482,25
60,14,2017-07-01,ICEWS,Trade_Total,6,3.46254077886576,0.294179065204953,6,0,0.013260688321483,1476,25
60,14,2017-07-01,ICEWS,Trade_Total,12,7.26614631403779,0.121583674941736,10,0,0.0310657838115203,1464,25
60,14,2017-07-01,ICEWS,Trade_Exports,3,1.66819949955998,0.187144533946239,3,0,0.0103484951999227,1482,25
60,14,2017-07-01,ICEWS,Trade_Exports,6,3.29396381716931,0.115471625671862,6,0,0.018903200286426,1476,25
60,14,2017-07-01,ICEWS,Trade_Exports,12,6.34661158740605,0.061366737961991,7,1,0.0384977413280098,1464,25
60,14,2017-07-01,ICEWS,Trade_Imports,3,1.06405594656439,0.543008710166608,0,0,0.0102204314411938,1482,25
60,14,2017-07-01,ICEWS,Trade_Imports,6,2.95014048230547,0.329573808395571,6,0,0.017460698247497,1476,25
60,14,2017-07-01,ICEWS,Trade_Imports,12,6.69347380297082,0.152033885853584,6,0,0.0353482461927014,1464,25
60,14,2017-07-01,Phoenix,Trade_Total,3,1.21288004964441,0.367042241511971,0,0,0.0116696902290252,1482,25
60,14,2017-07-01,Phoenix,Trade_Total,6,1.98279762186823,0.267891644777802,1,1,0.0153780659750694,1476,25
60,14,2017-07-01,Phoenix,Trade_Total,12,6.47034303198673,0.126790064341088,10,2,0.033979772356754,1464,25
60,14,2017-07-01,Phoenix,Trade_Exports,3,1.15664585140025,0.215839638603847,1,1,0.0132342885684072,1482,25
60,14,2017-07-01,Phoenix,Trade_Exports,6,2.02282141348949,0.150507132926232,1,1,0.0169038132708406,1476,25
